"date","region","population","total_responses","pct_cli","pct_cli_smooth","number_cli","batched_pct_cli","batched_pct_cli_smooth","estimate_cli","cum_estimate_cli","number_cli_smooth","cum_number_cli_smooth","b_size_denom"
2020-06-28,"ESCM",2032863,202,0.5,0.335579217286398,1.01,NA,0.365013266303649,7420.21963577835,639556.03662815,6821.8657439048,633932.290533836,1000
2020-06-29,"ESCM",2032863,209,0,0.330805288457399,0,NA,0.360711945291547,7332.77967241211,646888.816300562,6724.81831109373,640657.108844929,1000
2020-06-30,"ESCM",2032863,177,0,0.326384458853051,0,NA,0.356756546873472,7252.37184146848,654141.18814203,6634.94890177389,647292.057746703,1000
2020-07-01,"ESCM",2032863,221,0.46,0.322316684823635,1.0166,NA,0.353145246063323,7178.95904348025,661320.14718551,6552.25662860628,653844.31437531,1000
2020-07-02,"ESCM",2032863,145,0.7,0.318601922719431,1.015,NA,0.34987245349244,7112.42765424001,668432.57483975,6476.7406042519,660321.054979562,1000
2020-07-03,"ESCM",2032863,119,0.84,0.315240128889344,0.9996,NA,0.346932463479627,7052.66168506585,675485.236524816,6408.39994134378,666729.454920905,1000
2020-07-04,"ESCM",2032863,141,0,0.312230737012179,0,NA,0.344319570343691,6999.54514727587,682484.781672092,6347.22312734788,673076.678048253,1000
2020-07-05,"ESCM",2032863,187,0,0.309571176056784,0,NA,0.342028068403437,6952.96205218817,689437.74372428,6293.15789672321,679369.835944976,1000
2020-07-06,"ESCM",2032863,177,0,0.307258394430359,0,NA,0.340052251977671,6912.79641112084,696350.540135401,6246.14221476883,685615.978159745,1000
2020-07-07,"ESCM",2032863,163,0.61,0.305289340540105,0.9943,0.391734245236932,0.338386415385197,6878.93223539198,703229.472370793,6206.11404678379,691822.092206529,1000
2020-07-08,"ESCM",2032863,171,0.58,0.303660962793221,0.9918,NA,0.337024852944821,6851.25353631967,710080.725907113,6173.01135806716,697995.103564596,1000
2020-07-09,"ESCM",2032863,151,0.66,0.302370209596909,0.9966,NA,0.335961858975348,6829.64432522203,716910.370232335,6146.77211391802,704141.875678514,1000
2020-07-10,"ESCM",2032863,163,1.23,0.301414029358368,2.0049,NA,0.335191727795584,6813.98861341714,723724.358845752,6127.3342796354,710269.20995815,1000
2020-07-11,"ESCM",2032863,86,0,0.300789370484799,0,NA,0.334708753724334,6804.17041222311,730528.529257975,6114.6358205184,716383.845778668,1000
2020-07-12,"ESCM",2032863,139,0,0.300493181383401,0,NA,0.334507251943806,6800.07415708242,737328.603415058,6108.61470186605,722492.460480534,1000
2020-07-13,"ESCM",2032863,184,0,0.300522410461376,0,NA,0.334582212867208,6801.59800995872,744130.201425016,6109.20888897744,728601.669369512,1000
2020-07-14,"ESCM",2032863,317,0,0.300874006125923,0,NA,0.334929432687064,6808.65651320522,750938.857938221,6116.35634715161,734718.025716663,1000
2020-07-15,"ESCM",2032863,220,0.45,0.301544916784242,0.99,NA,0.33554475482494,6821.16516927691,757760.023107498,6129.99504168764,740848.020758351,1000
2020-07-16,"ESCM",2032863,176,0,0.302532090843534,0,NA,0.336424022702403,6839.03948062876,764599.062588127,6150.06293788459,746998.083696235,1000
2020-07-17,"ESCM",2032863,199,0.51,0.303832476710999,1.0149,NA,0.337563079741023,6862.19494971576,771461.257537843,6176.49800104152,753174.581697277,1000
2020-07-18,"ESCM",2032863,165,0,0.305443408696062,0,0.331882075471698,0.338957769362366,6890.54707899288,778351.804616836,6209.24604132103,759383.827738598,1000
2020-07-19,"ESCM",2032863,189,0,0.307363830937055,0,NA,0.340603934988,6924.01137091511,785275.815987751,6248.28559450194,765632.1133331,1000
2020-07-20,"ESCM",2032863,195,0.52,0.309593107288602,1.014,NA,0.342497420039493,6962.50332793743,792238.319315688,6293.6037286203,771925.71706172,1000
2020-07-21,"ESCM",2032863,230,0.87,0.312130601606436,2.001,NA,0.344634067938411,7005.93845251481,799244.257768203,6345.18751173465,778270.904573455,1000
2020-07-22,"ESCM",2032863,205,0,0.314975677746288,0,NA,0.347009722106322,7054.23224710224,806298.490015305,6403.02401190351,784673.928585358,1000
2020-07-23,"ESCM",2032863,224,0.9,0.318127699563886,2.016,NA,0.349620225964795,7107.3002141547,813405.79022946,6467.1002971854,791141.028882544,1000
2020-07-24,"ESCM",2032863,221,0,0.321586030914963,0,NA,0.352461402789041,7165.05744657938,820570.847676039,6537.40343563885,797678.432318183,1000
2020-07-25,"ESCM",2032863,232,1.3,0.325350035655249,3.016,NA,0.355527478613173,7227.3865675601,827798.234243599,6613.92049532237,804292.352813505,1000
2020-07-26,"ESCM",2032863,238,0,0.329419077640476,0,NA,0.358809950023729,7294.11471435089,835092.34895795,6696.63854429451,810988.9913578,1000
2020-07-27,"ESCM",2032863,200,0,0.333792520726373,0,NA,0.362300046433922,7365.06359293802,842457.412550888,6785.54465061377,817774.536008413,1000
2020-07-28,"ESCM",2032863,189,0.53,0.338469728768672,1.0017,0.292444228903976,0.365988997256962,7440.05490930779,849897.467460196,6880.62588233868,824655.161890752,1000
2020-07-29,"ESCM",2032863,230,0,0.343450065623102,0,NA,0.369868031906059,7518.91036944648,857416.377829643,6981.86930752777,831637.03119828,1000
2020-07-30,"ESCM",2032863,207,0,0.348732895145397,0,NA,0.373928379794425,7601.45167934035,865017.829508983,7089.26199423956,838726.293192519,1000
2020-07-31,"ESCM",2032863,182,0,0.354317581191284,0,NA,0.378161270335272,7687.50054497572,872705.330053959,7202.79101053258,845929.084203052,1000
2020-08-01,"ESCM",2032863,161,1.25,0.36020349965411,2.0125,NA,0.382557932941808,7776.87867233883,880482.208726298,7322.44366917352,853251.527872225,1000
2020-08-02,"ESCM",2032863,202,0,0.366390081050444,0,NA,0.387109597027247,7869.407767416,888351.616493714,7448.20839334448,860699.73626557,1000
2020-08-03,"ESCM",2032863,176,0,0.372876771382644,0,NA,0.391807492004798,7964.9095361935,896316.526029907,7580.07392103235,868279.810186602,1000
2020-08-04,"ESCM",2032863,192,1.05,0.37966301665408,2.016,NA,0.396642847287673,8063.2056846576,904379.731714565,7718.02899024463,875997.839176847,1000
2020-08-05,"ESCM",2032863,188,0.53,0.386748262868124,0.9964,NA,0.401606891058182,8164.1178937721,912543.849608337,7862.06233898882,883859.901515836,1000
2020-08-06,"ESCM",2032863,174,0.57,0.394131956028145,0.9918,NA,0.406690399748894,8267.45866104736,920811.308269384,8012.16270527244,891872.064221108,1000
2020-08-07,"ESCM",2032863,174,0.57,0.401813542137517,0.9918,NA,0.411883026527285,8373.01764955335,929184.325918937,8168.31882710299,900040.383048211,1000
2020-08-08,"ESCM",2032863,187,0.53,0.409792467199609,0.9911,0.410616438356165,0.417174252923686,8480.58103321204,937664.906952149,8330.51944248798,908370.902490699,1000
2020-08-09,"ESCM",2032863,180,0,0.418068177217791,0,NA,0.422553560468432,8589.93498594537,946254.841938095,8498.75328943491,916869.655780134,1000
2020-08-10,"ESCM",2032863,187,0,0.426640118195436,0,NA,0.428010430691853,8700.86568167533,954955.70761977,8673.00910595129,925542.664886085,1000
2020-08-11,"ESCM",2032863,172,0,0.435507736135914,0,NA,0.433534345124283,8813.15929432385,963768.866914094,8853.27563004462,934395.94051613,1000
2020-08-12,"ESCM",2032863,196,0.51,0.444670477042595,0.9996,NA,0.439114785296053,8926.60199781291,972695.468911907,9039.54159972242,943435.482115852,1000
2020-08-13,"ESCM",2032863,166,0.6,0.454127786918852,0.996,NA,0.444741232737497,9040.97996606445,981736.448877971,9231.79575299218,952667.277868844,1000
2020-08-14,"ESCM",2032863,198,0.51,0.463879111768054,1.0098,NA,0.450403168978945,9156.07937300046,990892.528250972,9430.02682786142,962097.304696706,1000
2020-08-15,"ESCM",2032863,163,0,0.473923315189672,0,NA,0.456090075550731,9271.68639254286,1000164.21464351,9634.21172286421,971731.51641957,1000
2020-08-16,"ESCM",2032863,240,0.84,0.484256385079691,2.016,NA,0.461791433983187,9387.58719861364,1009551.80184213,9844.26887742255,981575.785296993,1000
2020-08-17,"ESCM",2032863,200,0.5,0.49487342332109,1,NA,0.467496725837695,9503.56796576593,1019055.36980789,10060.0987195278,991635.88401652,1000
2020-08-18,"ESCM",2032863,214,0,0.505769531548495,0,NA,0.473197270791558,9619.45223493139,1028674.82204283,10281.6016721227,1001917.48568864,1000
2020-08-19,"ESCM",2032863,220,0.92,0.516939811396533,2.024,0.645307904411765,0.478891182918929,9735.20166782123,1038410.02371065,10508.6781581499,1012426.16384679,1000
2020-08-20,"ESCM",2032863,191,0,0.52837936449983,0,NA,0.48457814581754,9850.80983241081,1048260.83354306,10741.2286005522,1023167.39244735,1000
2020-08-21,"ESCM",2032863,208,0.48,0.540083292493009,0.9984,NA,0.490257843085122,9966.2702966755,1058227.10383973,10979.1534222722,1034146.54586962,1000
2020-08-22,"ESCM",2032863,225,0.44,0.552046697010699,0.99,NA,0.495929958319406,10081.5766285906,1068308.68046832,11222.3530462526,1045368.89891587,1000
2020-08-23,"ESCM",2032863,261,0.77,0.564264679687524,2.0097,NA,0.501594175118125,10196.7223961316,1078505.40286446,11470.7278954362,1056839.62681131,1000
2020-08-24,"ESCM",2032863,254,1.97,0.57673234215811,5.0038,NA,0.507250177079011,10311.7011672737,1088817.10403173,11724.1783927656,1068563.80520407,1000
2020-08-25,"ESCM",2032863,238,0.42,0.589444786057084,0.9996,NA,0.512897647799795,10426.5065099923,1099243.61054172,11982.6049611836,1080546.41016526,1000
2020-08-26,"ESCM",2032863,251,1.2,0.602397113019071,3.012,NA,0.518536270878209,10541.1319922629,1109784.74253398,12245.9080236329,1092792.31818889,1000
2020-08-27,"ESCM",2032863,272,0.37,0.615584424678696,1.0064,NA,0.524165729911984,10655.5711820607,1120440.31371605,12513.9880030561,1105306.30619194,1000
2020-08-28,"ESCM",2032863,218,0.93,0.629001822670586,2.0274,NA,0.529785708498853,10769.817647361,1131210.13136341,12786.7453223959,1118093.05151434,1000
2020-08-29,"ESCM",2032863,194,0.52,0.642643523044613,1.0088,0.486280752532562,0.535395890236546,10883.8649561394,1142093.99631955,13064.0624018704,1131157.11391621,1000
2020-08-30,"ESCM",2032863,212,0,0.656498981055485,0,NA,0.541000024072588,10997.7893193627,1153091.78563891,13345.724881254,1144502.83879746,1000
2020-08-31,"ESCM",2032863,166,0,0.670556059086779,0,NA,0.546604097694276,11111.7124585108,1164203.49809742,13631.4860194333,1158134.3248169,1000
2020-09-01,"ESCM",2032863,176,0,0.684802618386309,0,NA,0.552208171315964,11225.6355976588,1175429.13369508,13921.0990522065,1172055.4238691,1000
2020-09-02,"ESCM",2032863,188,0.54,0.699226520201886,1.0152,NA,0.557812244937653,11339.5587368069,1186768.69243188,14214.3172153717,1186269.74108448,1000
2020-09-03,"ESCM",2032863,158,0.64,0.713815625781323,1.0112,NA,0.563416318559341,11453.481875955,1198222.17430784,14510.893744727,1200780.6348292,1000
2020-09-04,"ESCM",2032863,164,0,0.728557796372431,0,NA,0.56902039218103,11567.405015103,1209789.57932294,14810.5818760705,1215591.21670527,1000
2020-09-05,"ESCM",2032863,171,0.58,0.743440893223024,0.9918,NA,0.574624465802718,11681.3281542511,1221470.90747719,15113.1348452004,1230704.35155047,1000
2020-09-06,"ESCM",2032863,186,0,0.758452777580913,0,NA,0.580228539424406,11795.2512933992,1233266.15877059,15418.3058879147,1246122.65743839,1000
2020-09-07,"ESCM",2032863,155,1.29,0.77358131069391,1.9995,NA,0.585832613046094,11909.1744325472,1245175.33320314,15725.8482400115,1261848.5056784,1000
2020-09-08,"ESCM",2032863,190,1.58,0.788814353809829,3.002,NA,0.591436686667783,12023.0975716953,1257198.43077484,16035.5151372891,1277884.02081569,1000
2020-09-09,"ESCM",2032863,177,1.15,0.804139768176481,2.0355,NA,0.597040760289471,12137.0207108433,1269335.45148568,16347.0598155454,1294231.08063123,1000
2020-09-10,"ESCM",2032863,166,1.82,0.819545415041678,3.0212,NA,0.602644833911159,12250.9438499914,1281586.39533567,16660.2355105787,1310891.31614181,1000
2020-09-11,"ESCM",2032863,155,1.29,0.835019155653233,1.9995,NA,0.608248907532847,12364.8669891395,1293951.26232481,16974.795458187,1327866.1116,1000
2020-05-08,"ESCT",7675217,393,0.52,0.779247941293307,2.0436,NA,0.919828978329879,70598.8701157012,70598.8701157012,59808.9704622939,59808.9704622939,1000
2020-05-09,"ESCT",7675217,450,0.46,0.791956914031257,2.07,NA,0.910088737843967,69851.2855220856,140450.155637787,60784.4116984024,120593.382160696,1000
2020-05-10,"ESCT",7675217,448,0.91,0.802967846453749,4.0768,NA,0.900348497358055,69103.70092847,209553.856566257,61629.5246555521,182222.906816248,1000
2020-05-11,"ESCT",7675217,441,0.92,0.812338855158304,4.0572,NA,0.890608256872143,68356.1163348544,277909.972901111,62348.7699087155,244571.676724964,1000
2020-05-12,"ESCT",7675217,381,1.08,0.820128056742438,4.1148,NA,0.88086801638623,67608.5317412388,345518.50464235,62946.6080328652,307518.284757829,1000
2020-05-13,"ESCT",7675217,369,0,0.82639356780367,0,NA,0.871127775900319,66860.9471476231,412379.451789973,63427.4996029738,370945.784360803,1000
2020-05-14,"ESCT",7675217,482,1.05,0.831193504939518,5.061,NA,0.861387535414406,66113.3625540075,478492.814343981,63795.9051940137,434741.689554817,1000
2020-05-15,"ESCT",7675217,483,0.62,0.8345859847475,2.9946,NA,0.851647294928494,65365.7779603919,543858.592304372,64056.2853809576,498797.974935774,1000
2020-05-16,"ESCT",7675217,462,1.32,0.836629123825135,6.0984,NA,0.841907054442582,64618.1933667763,608476.785671149,64213.1007387778,563011.075674552,1000
2020-05-17,"ESCT",7675217,522,0.78,0.837381038769942,4.0716,0.831960205391528,0.832166870298647,63870.6130975297,672347.398768679,64270.8118424471,627281.887516999,1000
2020-05-18,"ESCT",7675217,428,1.17,0.836899846179437,5.0076,NA,0.822434901432248,63123.6633686611,735471.06213734,64233.879266938,691515.766783937,1000
2020-05-19,"ESCT",7675217,451,0.44,0.835243662651139,1.9844,NA,0.812722604696171,62378.2235184833,797849.285655823,64106.7635872229,755622.53037116,1000
2020-05-20,"ESCT",7675217,461,1.32,0.832470604782568,6.0852,NA,0.803038061695753,61634.9138277429,859484.199483566,63893.9253782745,819516.455749435,1000
2020-05-21,"ESCT",7675217,310,1.29,0.828638789171241,3.999,NA,0.793389354036328,60894.3545771864,920378.554060752,63599.8252150652,883116.2809645,1000
2020-05-22,"ESCT",7675217,408,0.25,0.823806332414675,1.02,NA,0.783784563323233,60157.1660475606,980535.720108313,63228.9236725677,946345.204637067,1000
2020-05-23,"ESCT",7675217,435,1.17,0.818031351110391,5.0895,NA,0.774231771161803,59423.9685196118,1039959.68862792,62785.6813257544,1009130.88596282,1000
2020-05-24,"ESCT",7675217,464,0.65,0.811371961855905,3.016,NA,0.764739059157372,58695.3822740867,1098655.07090201,62274.5587495979,1071405.44471242,1000
2020-05-25,"ESCT",7675217,402,1,0.803886281248737,4.02,NA,0.755314508915277,57972.0275917318,1156627.09849374,61700.0165190708,1133105.46123149,1000
2020-05-26,"ESCT",7675217,394,0.26,0.795632425886404,1.0244,NA,0.745966202040852,57254.5247532938,1213881.62324704,61066.5152091456,1194171.97644064,1000
2020-05-27,"ESCT",7675217,405,1.25,0.786668512366423,5.0625,NA,0.736702220139434,56543.4940395192,1270425.11728656,60378.5153947948,1254550.49183543,1000
2020-05-28,"ESCT",7675217,414,0.73,0.777052657286316,3.0222,NA,0.727530644816357,55839.5557311546,1326264.67301771,59640.477650991,1314190.96948642,1000
2020-05-29,"ESCT",7675217,336,0.3,0.766842977243598,1.008,NA,0.718459557676956,55143.3301089466,1381408.00312666,58856.8625527068,1373047.83203913,1000
2020-05-30,"ESCT",7675217,383,0.79,0.756097588835789,3.0257,NA,0.709497040326568,54455.4374536416,1435863.4405803,58032.1306749146,1431079.96271404,1000
2020-05-31,"ESCT",7675217,407,0.49,0.744874608660407,1.9943,NA,0.700651174370528,53776.4980459864,1489639.93862629,57170.742592587,1488250.70530663,1000
2020-06-01,"ESCT",7675217,366,1.11,0.733232153314969,4.0626,NA,0.69193004141417,53107.1321667274,1542747.07079301,56277.1588806966,1544527.86418733,1000
2020-06-02,"ESCT",7675217,370,0.54,0.721228339396995,1.998,NA,0.68334172306283,52447.9600966113,1595195.03088962,55355.8401142158,1599883.70430154,1000
2020-06-03,"ESCT",7675217,372,0.54,0.708921283504002,2.0088,NA,0.674894300921844,51799.6021163846,1646994.63300601,54411.2468681174,1654294.95116966,1000
2020-06-04,"ESCT",7675217,461,1.53,0.696369102233509,7.0533,NA,0.666595856596548,51162.6785067939,1698157.3115128,53447.8397173737,1707742.79088703,1000
2020-06-05,"ESCT",7675217,374,0.81,0.683629912183034,3.0294,0.725409234661606,0.658454471692275,50537.8095485857,1748695.12106139,52470.0792369573,1760212.87012399,1000
2020-06-06,"ESCT",7675217,373,0.54,0.670761829950095,2.0142,NA,0.650478227814362,49925.6155225067,1798620.73658389,51482.4260018408,1811695.29612583,1000
2020-06-07,"ESCT",7675217,426,1.18,0.657822972132211,5.0268,NA,0.642675206568144,49326.7167093033,1847947.4532932,50489.3405869967,1862184.63671283,1000
2020-06-08,"ESCT",7675217,350,0.29,0.6448714553269,1.015,NA,0.635053489558957,48741.7333897223,1896689.18668292,49495.2835673976,1911679.92028023,1000
2020-06-09,"ESCT",7675217,340,0.59,0.63196539613168,2.006,NA,0.627621158392135,48171.2858445101,1944860.47252743,48504.715518016,1960184.63579824,1000
2020-06-10,"ESCT",7675217,358,0.84,0.619162911144069,3.0072,NA,0.620386294673015,47615.9943544133,1992476.46688184,47522.0970138245,2007706.73281207,1000
2020-06-11,"ESCT",7675217,347,1.15,0.606522116961586,3.9905,NA,0.613356980006931,47076.4792001785,2039552.94608202,46551.8886297955,2054258.62144186,1000
2020-06-12,"ESCT",7675217,373,0.54,0.594101130181748,2.0142,NA,0.606541295999218,46553.3606625523,2086106.30674457,45598.5509409017,2099857.17238276,1000
2020-06-13,"ESCT",7675217,363,0.55,0.581958067402075,1.9965,NA,0.599947324255213,46047.2590222813,2132153.56576686,44666.5445221155,2144523.71690488,1000
2020-06-14,"ESCT",7675217,331,0.3,0.570151045220085,0.993,NA,0.593583146380251,45558.7945601119,2177712.36032697,43760.3299484096,2188284.04685329,1000
2020-06-15,"ESCT",7675217,362,0.55,0.558738180233295,1.991,NA,0.587456843979667,45088.5875567909,2222800.94788376,42884.3677947565,2231168.41464805,1000
2020-06-16,"ESCT",7675217,332,0.61,0.547777589039224,2.0252,NA,0.581576498658796,44637.2582930647,2267438.20617682,42043.1186361286,2273211.53328417,1000
2020-06-17,"ESCT",7675217,329,0.92,0.53732738823539,3.0268,NA,0.575950192022974,44205.4270496799,2311643.6332265,41241.0430474986,2314452.57633167,1000
2020-06-18,"ESCT",7675217,352,0.29,0.527445694419312,1.0208,NA,0.570586005677535,43793.7141073832,2355437.34733389,40482.6016038391,2354935.17793551,1000
2020-06-19,"ESCT",7675217,326,0.31,0.51819062331444,1.0106,NA,0.565492021227816,43402.739746921,2398840.08708081,39772.2548130359,2394707.43274855,1000
2020-06-20,"ESCT",7675217,354,0.57,0.509606946640637,2.0178,NA,0.560676240071612,43033.1180929372,2441873.20517374,39113.4390017431,2433820.87175029,1000
2020-06-21,"ESCT",7675217,405,0.75,0.501692367625321,3.0375,NA,0.556142839455819,42685.1697581957,2484558.37493194,38505.9778876811,2472326.84963797,1000
2020-06-22,"ESCT",7675217,337,0.3,0.494434216760614,1.011,NA,0.551890576816934,42358.7993732514,2526917.17430519,37948.8990586275,2510275.7486966,1000
2020-06-23,"ESCT",7675217,306,0.33,0.487819824538638,1.0098,NA,0.547917798036212,42053.879980901,2568971.05428609,37441.2301023597,2547716.97879896,1000
2020-06-24,"ESCT",7675217,368,0.55,0.481836521451515,2.024,NA,0.544222848994907,41770.2846239415,2610741.33891003,36981.9986066553,2584698.97740561,1000
2020-06-25,"ESCT",7675217,356,1.13,0.476471637991367,4.0228,NA,0.540804075574276,41507.8863451697,2652249.2252552,36570.2321592919,2621269.20956491,1000
2020-06-26,"ESCT",7675217,373,0,0.471712504650317,0,NA,0.537659823655573,41266.5581873826,2693515.78344259,36204.9583480469,2657474.16791295,1000
2020-06-27,"ESCT",7675217,335,0,0.467546451920485,0,0.436777239091605,0.534788439120054,41046.173193377,2734561.95663596,35885.2047606979,2693359.37267365,1000
2020-06-28,"ESCT",7675217,356,0.56,0.463960810293994,1.9936,NA,0.532188267848972,40846.6044059499,2775408.56104191,35609.9989850224,2728969.37165867,1000
2020-06-29,"ESCT",7675217,361,0.56,0.460942910262966,2.0216,NA,0.529857655723585,40667.7248678981,2816076.28590981,35378.3686087979,2764347.74026747,1000
2020-06-30,"ESCT",7675217,366,0,0.458480082319521,0,NA,0.527794948625146,40509.4076220185,2856585.69353183,35189.3412198019,2799537.08148727,1000
2020-07-01,"ESCT",7675217,329,0,0.456559656955784,0,NA,0.52599849243491,40371.525711108,2896957.21924294,35041.944405812,2834579.02589309,1000
2020-07-02,"ESCT",7675217,281,0,0.455168964663875,0,NA,0.524466633034134,40253.9521779635,2937211.1714209,34935.2057546057,2869514.23164769,1000
2020-07-03,"ESCT",7675217,271,0,0.454295335935917,0,NA,0.523197716304072,40156.5600653819,2977367.73148628,34868.1528539606,2904382.38450165,1000
2020-07-04,"ESCT",7675217,319,0.63,0.453926101264031,2.0097,NA,0.522190088125978,40079.2224161601,3017446.95390244,34839.8132916541,2939222.19779331,1000
2020-07-05,"ESCT",7675217,330,0.61,0.454048591140339,2.013,NA,0.521442094381109,40021.8122730949,3057468.76617554,34849.2146554638,2974071.41244877,1000
2020-07-06,"ESCT",7675217,348,0.86,0.454650136056963,2.9928,NA,0.520952080950719,39984.2026789833,3097452.96885452,34895.3845331671,3008966.79698194,1000
2020-07-07,"ESCT",7675217,369,0.54,0.455718066506025,1.9926,NA,0.520718393716063,39966.2666766222,3137419.23553114,34977.3505125418,3043944.14749448,1000
2020-07-08,"ESCT",7675217,335,0.3,0.457239712979647,1.005,NA,0.520739378558397,39967.8773088084,3177387.11283995,35094.1401813651,3079038.28767584,1000
2020-07-09,"ESCT",7675217,355,0.28,0.459202405969951,0.994,NA,0.521013381358975,39988.9076183389,3217376.02045829,35244.7811274147,3114283.06880326,1000
2020-07-10,"ESCT",7675217,308,0.33,0.46159347596906,1.0164,NA,0.521538747999054,40029.2306480105,3257405.2511063,35428.3009384682,3149711.36974173,1000
2020-07-11,"ESCT",7675217,232,1.3,0.464400253469093,3.016,NA,0.522313824359886,40088.7194406201,3297493.97054692,35643.727202303,3185355.09694403,1000
2020-07-12,"ESCT",7675217,381,0,0.467610068962175,0,NA,0.523336956322729,40167.2470389647,3337661.21758589,35890.0875066965,3221245.18445073,1000
2020-07-13,"ESCT",7675217,414,0,0.471210252940426,0,NA,0.524606489768837,40264.686485841,3377925.90407173,36166.4094394266,3257411.59389015,1000
2020-07-14,"ESCT",7675217,656,0.46,0.475188135895968,3.0176,NA,0.526120770579465,40380.9108240461,3418306.81489577,36471.7205882704,3293883.31447842,1000
2020-07-15,"ESCT",7675217,458,1.32,0.479531048320924,6.0456,NA,0.527878144635868,40515.7930963767,3458822.60799215,36805.0485410058,3330688.36301943,1000
2020-07-16,"ESCT",7675217,410,0.49,0.484226320707415,2.009,NA,0.529876957819301,40669.2063456298,3499491.81433778,37165.4208854101,3367853.78390484,1000
2020-07-17,"ESCT",7675217,364,0.55,0.489261283547564,2.002,NA,0.53211555601102,40841.0236146023,3540332.83795238,37551.8652092609,3405405.6491141,1000
2020-07-18,"ESCT",7675217,426,0.24,0.494623267333492,1.0224,0.529238369184592,0.534592285092279,41031.1179460911,3581363.95589847,37963.4091003356,3443369.05821444,1000
2020-07-19,"ESCT",7675217,477,0.42,0.500299602557321,2.0034,NA,0.537305490944334,41239.362382893,3622603.31828137,38399.0801464119,3481768.13836085,1000
2020-07-20,"ESCT",7675217,441,0,0.506277619711173,0,NA,0.54025351944844,41465.6299678049,3664068.94824917,38857.9059352673,3520626.04429611,1000
2020-07-21,"ESCT",7675217,457,1.32,0.51254464928717,6.0324,NA,0.543434716485851,41709.7937436238,3705778.74199279,39338.9140546793,3559964.95835079,1000
2020-07-22,"ESCT",7675217,479,0.42,0.519088021777434,2.0118,NA,0.546847427937824,41971.7267531466,3747750.46874594,39841.1320924253,3599806.09044322,1000
2020-07-23,"ESCT",7675217,427,0,0.525895067674087,0,NA,0.550489999685612,42251.30203917,3790001.77078511,40363.587636283,3640169.6780795,1000
2020-07-24,"ESCT",7675217,405,1,0.53295311746925,4.05,NA,0.55436058185976,42548.3776201992,3832550.14840531,40905.3082740298,3681074.98635353,1000
2020-07-25,"ESCT",7675217,414,0.74,0.540249501655046,3.0636,NA,0.558454746730928,42862.6136583991,3875412.76206371,41465.3215934434,3722540.30794698,1000
2020-07-26,"ESCT",7675217,431,0.94,0.547771550723597,4.0514,NA,0.562766247663868,43193.5307109593,3918606.29277467,42042.6551823011,3764582.96312928,1000
2020-07-27,"ESCT",7675217,461,0.43,0.555506595167024,1.9823,NA,0.567288799873693,43540.6464070016,3962146.93918167,42636.3366283806,3807219.29975766,1000
2020-07-28,"ESCT",7675217,379,0.53,0.56344196547745,2.0087,NA,0.572016118575514,43903.478375648,4006050.41755732,43245.3935194593,3850464.69327712,1000
2020-07-29,"ESCT",7675217,423,0.24,0.571564992146996,1.0152,NA,0.576941918984446,44281.5442460205,4050331.96180334,43868.8534433149,3894333.54672043,1000
2020-07-30,"ESCT",7675217,423,0.48,0.579863005667784,2.0304,NA,0.582059916315602,44674.3616472409,4095006.32345058,44505.7439877247,3938839.29070816,1000
2020-07-31,"ESCT",7675217,370,0.81,0.588323336531936,2.997,NA,0.587363825784095,45081.4482084312,4140087.77165901,45155.0927404664,3983994.38344862,1000
2020-08-01,"ESCT",7675217,380,0.53,0.596932169321794,2.014,NA,0.592847362605037,45502.3215587134,4185590.09321772,45815.8393382551,4029810.22278688,1000
2020-08-02,"ESCT",7675217,418,0.48,0.605670488810363,2.0064,NA,0.598504241993541,45936.4993272094,4231526.59254493,46486.5243211561,4076296.74710803,1000
2020-08-03,"ESCT",7675217,375,0,0.614517805615202,0,NA,0.604328179164721,46383.4991430411,4277910.09168798,47165.5750846049,4123462.32219264,1000
2020-08-04,"ESCT",7675217,342,0.59,0.623453630257308,2.0178,NA,0.61031288933369,46842.8386353306,4324752.93032331,47851.4190166261,4171313.74120926,1000
2020-08-05,"ESCT",7675217,359,0.28,0.632457473257682,1.0052,NA,0.616452087715561,47314.0354331996,4372066.96575651,48542.4835052441,4219856.22471451,1000
2020-08-06,"ESCT",7675217,376,0.54,0.641508845137321,2.0304,0.653742355237475,0.622739489525446,47796.6071657702,4419863.57292228,49237.1959384833,4269093.42065299,1000
2020-08-07,"ESCT",7675217,392,0.51,0.650587256417223,1.9992,NA,0.629168809978459,48290.0714621644,4468153.64438444,49933.9837043683,4319027.40435736,1000
2020-08-08,"ESCT",7675217,371,0.54,0.659672217618387,2.0034,NA,0.635733764289713,48793.945951504,4516947.59033594,50631.2741909234,4369658.67854828,1000
2020-08-09,"ESCT",7675217,439,1.14,0.66874323926181,5.0046,NA,0.642428067674321,49307.748262911,4566255.33859886,51327.4947861731,4420986.17333446,1000
2020-08-10,"ESCT",7675217,372,0.81,0.677779831868493,3.0132,NA,0.649245435347396,49830.9960255073,4616086.33462436,52021.072878142,4473007.2462126,1000
2020-08-11,"ESCT",7675217,404,1.24,0.686761505959432,5.0096,NA,0.65617958252405,50363.2068684149,4666449.54149278,52710.4358548543,4525717.68206745,1000
2020-08-12,"ESCT",7675217,400,0.51,0.695667772055626,2.04,NA,0.663224224419398,50903.8984207558,4717353.43991353,53394.0111043346,4579111.69317179,1000
