"","date","deaths","cases","cases_daily","cases_contagious","cases_active","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_fatalities_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_notTooWorried_past_smooth","pct_worried_ill_covid19_notWorried_past_smooth","pct_enough_toEat_very_worried_past_smooth","pct_enough_toEat_somewhat_worried_past_smooth","pct_enough_toEat_notToo_worried_past_smooth","pct_enough_toEat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_notToo_worried_past_smooth","pct_finances_not_worried_past_smooth"
"262",2020-09-17,3,2194,814.684797309223,5362.28575420484,5362.28575420485,2779563.0893734,475702.877760293,0,818813.393142678,2721316.6024354,0,475702.877760293,814574.108706481,597738.3336,564530.6484,713965.2318,10493628.5232,4491339.4233,31497489.4122,16952523.2946,15773650.47,6508706.2992,3121522.4088,3603033.8442,1336609.3293,4341904.8399,17990263.4571,8110977.1101,18164603.8044,21858958.7829,31273337.5371,60711950.4669,37234117.0305,52185877.2918,9696644.0784,15474781.3032,51637950.486,36727699.8312,28168418.9709,8916263.4762,2723030.1864,1743403.473,888305.5791,630946.0188,1693591.9452,7778900.2581,14395531.5342,58520243.2437,996230.556,2814351.3207,10369099.7037,15989500.4238,52850030.9958,14453644.9833,32286171.9357,20348009.1063,10219665.1203,2548689.8391,3910204.9323,11282311.0467,60512704.3557,1037740.1625,8642300.0733,18197811.4896,22249149.084,33938254.2744,502549.496644592,552202.426896793,749531.317472604,10623921.748728,4551477.19115442,30674878.2752894,17196825.9733439,14801057.8779351,6702665.7763265,2942666.04176575,4045967.11481462,1184745.48841322,4226379.57271234,17866582.8535825,7882449.38225759,18286830.3761631,19574922.8347684,29595308.6317943,59667542.4270259,37566727.5814176,53048760.2218489,11165222.9331706,15653911.92835,51758731.1725583,36989544.2321053,28003268.5599256,9058836.1109622,2544650.76363446,1735117.46168708,786082.229005627,674345.187747078,1534750.18147238,8119231.14972434,13956318.1801476,58527232.3255867,1163917.33848192,2693607.32210635,10182516.6868628,15310311.5190126,53722381.84336,14342682.1196685,33242473.4444822,20263496.7961031,9693545.02375752,2410120.35920345,3924362.74717888,11178963.4317114,60735979.5780437,967585.739274167,7968069.69200087,17969962.4852608,23247068.9414908,33459412.6414656
"263",2020-09-18,7,1916,4772.12969866442,10134.4154528693,10134.4154528693,2598440.73179169,266843.671363734,0,605118.132137286,2725536.8212112,0,266843.671363734,637192.253191523,556228.7271,431699.9076,738870.9957,9754757.5275,4582660.5576,29131441.8417,18629511.3972,14212889.2656,7421917.6422,3080012.8023,3329070.4413,1012834.3986,4067941.437,17874036.5589,7745692.5729,18081584.5914,19600836.1893,32120133.5097,62978374.9818,38172234.1374,52600973.3568,9422680.6755,15881575.4469,52617577.1994,38778274.3923,26657469.2943,8409846.2769,2573595.603,1718497.7091,738870.9957,813588.2874,1668686.1813,8260411.6935,13747981.6728,58536847.0863,1394722.7784,2764539.7929,11141178.3846,13449112.506,54277961.4594,14943458.34,32277870.0144,19791780.3792,9912494.0322,2299632.2001,4267187.5482,11381934.1023,59699116.0683,1046042.0838,8036259.8184,16230256.1415,23112548.8992,35640148.1409,526343.843056709,513273.870697388,746918.997550232,10332703.199663,4567952.63391747,30254023.8016408,17445968.8786362,14626903.9606359,7027115.57508604,2976821.99336765,3904659.59748699,1130841.98660499,4109352.94857704,17870568.9844613,7818674.1967688,18305454.9748172,19623255.5865977,29943084.7229072,60022968.2891464,37692625.7321138,53029756.5443885,10968259.962381,15684924.8560153,51988343.3403772,37973073.9976698,27310444.2997803,8904885.2821702,2552579.08174923,1730301.26862254,775670.130509766,689638.51612938,1550313.04868029,8140382.98759305,13947774.6835102,58509307.9875019,1190811.10959168,2696673.27760177,10620762.0712853,15179986.2572511,53848950.5740095,14584849.6676213,32568536.9846056,20027946.5137422,9781389.4389496,2384830.46557732,4039309.08209475,11422166.004064,60298773.0753447,948880.507753563,7977245.34483453,17329089.7698236,23216101.0802889,34198391.555711
"264",2020-09-19,6,2297,2768.74418760324,12903.1596404725,12903.1596404725,2684576.60275923,260742.916864411,0,591283.525723753,2732296.23815744,0,260742.916864411,561277.660869038,373586.4585,315473.0094,547926.8058,10427213.1528,4383414.4464,30335220.4302,20729897.4861,13689868.2237,7936636.7628,3262655.0709,3461901.1821,971324.7921,4441527.8955,17815923.1098,7729088.7303,18720832.5315,19551024.6615,29388801.402,63808567.1118,40762433.583,52302104.19,11440047.5514,16379690.7249,52036442.7084,37649213.0955,26831809.6416,8957773.0827,2432462.9409,2092084.1676,830192.13,796984.4448,1436232.3849,7820409.8646,14088360.4461,58877225.8596,1187174.7459,2158499.538,10244570.8842,15806858.1552,53622109.6767,13905718.1775,33016741.0101,19766874.6153,9954003.6387,2092084.1676,3578128.0803,10186457.4351,61674973.3377,913211.343,7679277.2025,16280067.6693,23469531.5151,35590336.6131,456401.495758299,433118.405276291,687112.131716211,10306224.6388919,4538526.2638658,30165784.7983014,19335657.5121545,14317991.9914748,7586599.76873579,3041138.55324134,3803173.4403299,1070223.35781217,4227459.73517502,17858176.6402477,7760710.73371767,18518825.5242939,19626546.8913475,29975870.7218821,60399904.4182205,38364733.5418858,52935540.9739474,11094368.8384573,15787525.9107295,52050854.4847446,37998073.1561227,26927706.9291362,8912291.89122701,2540872.60620478,1914005.93393612,779945.657885086,703430.263765674,1542405.31031563,8074706.18429345,13963788.7825342,58525542.93028,1192499.19988176,2564451.88682619,10550832.2614371,15227316.2583906,53765315.3649984,14435842.1961898,32678423.0521571,19843435.1388139,9859419.23591417,2314246.16755983,3911277.69634376,10898011.6836473,60635225.9893441,897161.104880114,7879114.28742631,16771411.0167843,23229466.3554289,34906739.5814914
"265",2020-09-20,2,1345,0,12903.1596404725,12903.1596404725,2854814.23573606,260742.916864411,0,591283.525723753,2743161.42415512,0,260742.916864411,595088.296240973,672455.6253,547926.8058,730569.0744,10526836.2084,4134356.8074,29554839.828,22846887.4176,14578173.8028,7920032.9202,3146428.1727,4001526.0666,1328307.408,4474735.5807,18538190.2629,8003052.1332,17849130.795,16944221.3733,21900468.3894,56544385.9743,40612998.9996,53182107.8478,13747981.6728,15350252.4837,51571535.1156,36843926.7294,28475590.059,9638530.6293,2258122.5936,1295099.7228,697361.3892,547926.8058,1934347.6629,7563050.3043,14212889.2656,58760998.9614,1178872.8246,2963785.9041,9945701.7174,15873273.5256,53065880.9496,13781189.358,33141269.8296,20621972.5092,9746455.6062,1917743.8203,4018129.9092,10701176.5557,61276481.1153,1328307.408,6766065.8595,17351015.517,24366139.0155,34535992.608,521823.872581831,465239.285030026,693669.884054583,10305265.3074444,4451949.66786695,29926435.3594057,21971915.5846077,14364877.7125857,7941260.82355243,3074074.53577531,3826086.17127921,1136946.33396101,4344361.65882103,18028908.0708662,7816178.34093099,18397797.345728,18747377.063351,29257281.8549827,60108022.7136274,38931628.4001775,53046517.6875529,11566630.975493,15726921.6515671,51993374.0786404,37554164.2171073,27604726.1348968,9089506.55313166,2507840.55410523,1639342.27671972,764424.915190667,689188.788659187,1584462.88944122,7971798.72805672,13987865.1918096,58532392.9975514,1193246.17967299,2630900.19166124,10428209.5594087,15276962.4226997,53527362.4210298,14180212.5349047,33114401.6995957,19990989.7251422,9854658.82931998,2243874.29932197,3934850.30305146,10792905.7689883,60761923.2138114,1029133.93837068,7649769.16444426,16950550.2826273,23400051.1371413,34789581.0160048
"266",2020-09-21,0,922,0,12903.1596404725,12903.1596404725,2854814.23573606,0,260742.916864411,591283.525723753,2753634.51313008,260742.916864411,0,606013.272901675,498115.278,473209.5141,547926.8058,12212126.2323,4632472.0854,29911822.4439,21144993.5511,13598547.0894,7073236.9476,2756237.8716,4034733.7518,913211.343,4192470.2565,16703465.6556,8169090.5592,17948753.8506,19675553.481,27919361.3319,50218321.9437,36304301.8449,52899842.5236,13050620.2836,15532894.7523,51413798.6109,36005432.6781,27969172.8597,10568345.8149,2532085.9965,1693591.9452,805286.3661,523021.0419,1577365.047,7953240.6054,14254398.8721,58719489.3549,1070947.8477,2606803.2882,10394005.4676,15142704.4512,53813053.8666,14818929.5205,32485418.0469,21053672.4168,9157019.1939,2424161.0196,3652845.372,11738916.7182,60454590.9066,1336609.3293,8127580.9527,17110259.7993,24739725.474,33033344.8527,504665.725053573,457222.585410616,645994.116972306,10754190.58739,4491112.34520029,29806292.7412795,22246937.2968914,14096231.0139878,7642976.89926034,3028282.43742737,3851910.79272666,1067566.45142431,4285498.70532042,17720323.5899992,8010447.22977759,18312031.1031986,18892797.0782932,29189186.5827993,59273059.8743672,38476015.0990036,53070082.2264223,11901275.99225,15697566.1618106,51903019.4418067,36791412.1526984,27778772.9470897,9492029.09118118,2512279.73823588,1636593.0305735,766503.679225513,676805.04622825,1587645.07676979,7954669.33152724,14013896.34348,58536783.0418839,1183372.4962113,2610650.09624526,10476230.916446,15272608.1558352,53556626.849688,14470573.7270395,32851421.3237839,20306311.9459391,9664839.95947047,2280611.96996921,3874272.16562028,11258576.0535317,60634618.76417,1230275.00117929,7718188.77141611,17104969.8518682,23706855.6768991,34146494.0241554
"267",2020-09-22,10,1821,0,12903.1596404725,12903.1596404725,2854814.23573606,0,260742.916864411,591283.525723753,2763686.98823384,260742.916864411,0,582606.543628171,680757.5466,630946.0188,888305.5791,11622689.82,5686816.0905,32427304.5978,21427258.8753,14619683.4093,7654371.4386,3918506.8536,3943412.6175,1386420.8571,4781906.6688,19052909.3835,8459657.8047,18363849.9156,16720069.4982,32070321.9819,59026660.443,34843163.6961,51405496.6896,9015886.5318,17234788.6188,51173042.8932,36329207.6088,28102003.6005,9281548.0134,2822653.242,1743403.473,755474.8383,589436.4123,1502647.7553,8866451.9484,14287606.5573,57773070.3267,1120759.3755,2830955.1633,10917026.5095,15640819.7292,52509652.2225,15441573.618,33979763.8809,19451401.6059,8426450.1195,2598501.3669,4209074.0991,11556274.4496,59557983.4062,1444534.3062,8924565.3975,18363849.9156,23336700.7743,32394096.9126,558307.864887163,494081.210083524,701141.325081597,11606764.6357664,4735800.08374581,30273695.2221067,22354711.0282528,14198659.9392804,7754590.85848169,3205771.00004085,3856468.68021794,1147342.34609533,4396978.73291365,18027261.5251369,8333803.64098315,18374853.6855187,17703263.9138464,29509498.6476058,59260539.9230161,37761671.0559415,52730574.4522546,11538259.9959601,15921481.2012988,51764901.9406167,36473116.1672452,27958418.1261357,9496125.88750841,2553376.35976951,1662864.66430836,761324.739764266,671796.397069529,1582542.65410654,8103473.86897394,14041256.7054354,58445896.2882824,1179980.00210318,2641885.41256537,10685087.296209,15303757.0565418,53204596.0489732,14806652.1291809,33400178.5776819,19928629.0513549,9262436.33072389,2349130.77580952,3940104.17748879,11460931.7441697,60276362.5654439,1420504.75283582,7973401.96500182,17228679.1696578,23635713.5285913,33626011.7108373
"268",2020-09-23,13,1769,0,11090.33911334,12903.1596404725,2805128.20057678,0,260742.916864411,591283.525723753,2771818.63230259,260742.916864411,0,596457.384566081,763776.7596,813588.2874,946419.0282,10925328.4308,4433225.9742,31713339.366,20680085.9583,14569871.8815,8127580.9527,3005295.5106,3694354.9785,1145665.1394,5504173.8219,19335174.7077,8061165.5823,19451401.6059,18546492.1842,31729943.2086,59682512.2257,35440902.0297,52086254.2362,9032490.3744,15723838.9422,51114929.4441,37068078.6045,29189555.2908,8916263.4762,2307934.1214,1776611.1582,606040.2549,755474.8383,1427930.4636,7944938.6841,15624215.8866,57266653.1274,1145665.1394,2316236.0427,11332122.5745,14420437.2981,53796450.024,15748744.7061,32643154.5516,20040838.0182,9447586.4394,2158499.538,4441527.8955,10975139.9586,60969310.0272,1046042.0838,8343430.9065,17824225.0311,23245379.64,33606177.4224,701711.673335561,569935.969196059,756603.309305531,11019560.2159695,4697102.70556324,30576117.9185937,21573371.3772463,14264196.8647854,8063741.68518945,3191121.50515472,3813597.87526914,1147263.53553268,5195989.08353643,18376506.2214398,8259524.12150615,18738515.9123102,17856246.4628148,29783252.4890919,59306605.651215,37240554.0192137,52579175.1568979,11236833.4677794,15905810.9808063,51624861.3102387,36697949.958065,28687374.5698865,9401073.36513153,2525914.14503317,1702548.23323702,734527.263553271,679463.53200016,1571124.58893981,8074159.35063451,14565678.3192124,58320980.7020104,1179231.51714603,2563469.18404978,10980306.0341504,15246167.4962111,53305056.3202498,15179349.760589,33093552.5656896,19905554.9723585,9274933.69293871,2322951.41854427,4064268.32420044,11257528.3255911,60407233.0287335,1223560.32444757,8086476.08667161,17331302.9660722,23566224.658207,33527444.7831071
"269",2020-09-24,19,2143,1630.80101761734,9986.35970119422,14533.9606580898,2557929.32724349,0,260742.916864411,591283.525723753,2758702.53137763,260742.916864411,0,592176.305508971,730569.0744,647549.8614,987928.6347,12469485.7926,4566056.715,32477116.1256,20356311.0276,15225723.6642,7604559.9108,3320768.52,4566056.715,1220382.4311,4549452.8724,18372151.8369,8160788.6379,19351778.5503,17085354.0354,30517862.6988,58985150.8365,35050711.7286,51023608.3098,8633998.152,17010636.7437,51720969.699,36935247.8637,28035588.2301,8841546.1845,2739634.029,1552459.2831,954720.9495,880003.6578,1818120.7647,9555511.4163,14926854.4974,55830420.7425,1120759.3755,2814351.3207,11456651.394,15582706.2801,52036442.7084,16653654.1278,33489950.5242,17874036.5589,9024188.4531,2116989.9315,4316999.076,11971370.5146,59358737.295,1303401.6441,8393242.4343,17251392.4614,23793306.4458,33589573.5798,752844.305666578,591851.518342591,810614.696000945,12189001.9314787,4689614.54279033,31097908.1322117,21345866.8785588,14528351.6218966,7941919.48276842,3235778.3765542,3938540.73449564,1165291.52743096,4637365.70633341,18413278.6389716,8239770.59539582,18973013.526378,17316718.9097151,29926017.3766888,59288489.5080808,36676226.0310007,52168430.906592,10847944.3270709,16082586.9907124,51636905.154948,36804514.0339175,28489564.7673609,9297461.92890486,2555030.13226492,1625901.7508297,762202.040789811,696851.057692827,1598259.36294169,8359441.76590037,14725323.5481865,57492218.557129,1176629.73769354,2598838.91980595,11250479.0793168,15273924.7489283,52889797.3640994,15802220.3356786,33281933.4108155,19151745.4986027,9150985.52201078,2295153.86814189,4142512.31802431,11627331.1171399,60065959.5090061,1271611.85765561,8192020.27887237,17296559.5958611,23621303.576992,33439135.5769415
"270",2020-09-25,15,2153,4693.68848840822,14680.0481896024,19227.6491464981,2394885.80368531,0,260742.916864411,596368.765860051,2751009.69930604,260742.916864411,0,592533.664552241,448303.7502,398492.2224,556228.7271,11265707.2041,4873227.8031,32203152.7227,20198574.5229,14345720.0064,7040029.2624,2739634.029,3818883.798,1029438.2412,4109451.0435,18347246.073,8235505.9296,19526118.8976,15781952.3913,31547300.94,62571580.8381,36329207.6088,52169273.4492,8376638.5917,17068750.1928,51530025.5091,38014497.6327,27828040.1976,8326827.0639,2307934.1214,1627176.5748,996230.556,672455.6253,1593968.8896,9107207.6661,14354021.9277,57291558.8913,1361515.0932,3329070.4413,10609855.4214,14777419.914,52941352.1301,18430265.286,32053718.1393,18695926.7676,7928334.8415,2681520.5799,4433225.9742,11581180.2135,59234208.4755,921513.2643,8866451.9484,18156301.8831,23527644.9642,32477116.1256,593352.363368122,553087.433602921,762063.251077234,11558481.3309412,4738740.76758785,31475643.1490982,21187016.7075079,14466588.6912993,7538457.49959157,3167952.27666976,3913723.77451774,1136214.6659241,4539969.31276279,18437696.7751421,8232377.06073426,19193883.5345432,16370742.2939477,30157587.2297909,59569800.1172744,36478271.0181604,52106162.25055,9872946.3246764,16271049.3140424,51602594.2517564,37495005.2942153,28209660.3718786,9072035.53284747,2527556.41090863,1609255.00302618,794167.1996448,696902.758687745,1601885.48768703,8635411.23961857,14654949.0955595,57446297.9905347,1193582.93315843,2774049.88803103,11153450.3793604,15242397.9559094,52819139.0553531,17550271.6832638,32664342.5366678,18850460.1356269,8708043.12698776,2369408.51960555,4238129.72920776,11650944.3699564,59753293.2535572,1144401.34380813,8415093.75170455,17498656.459758,23615388.8774833,33039430.1803093
"271",2020-09-26,9,2507,2900.95329974045,17581.0014893429,22128.6024462385,2432387.52909618,0,260742.916864411,596368.765860051,2739780.37023074,260742.916864411,0,614819.124391473,556228.7271,531322.9632,730569.0744,11755520.5608,4823416.2753,30783524.1804,22523112.4869,14702702.6223,7828711.7859,3503410.7886,3735864.585,1461138.1488,4541150.9511,18347246.073,7297388.8227,20381216.7915,16836296.3964,29729180.1753,63982907.4591,38230347.5865,51853800.4398,10626459.264,15956292.7386,51173042.8932,36603171.0117,27944267.0958,9090603.8235,2747935.9503,1710195.7878,755474.8383,722267.1531,2042272.6398,8368336.6704,14486852.6685,57399483.8682,1253590.1163,3013597.4319,10825705.3752,15117798.6873,52816823.3106,15408365.9328,33830329.2975,19384986.2355,8534375.0964,2166801.4593,4333602.9186,11249103.3615,60039494.8416,1693591.9452,8343430.9065,17898942.3228,23104246.9779,33672592.7928,584996.373990728,549175.954172179,756844.329249895,11684203.0527039,4772440.36582291,31353935.5397572,21891247.3932251,14530333.6842438,7641122.24944878,3243046.39569809,3876887.76590498,1207098.14741167,4545230.23736145,18455694.493642,7895983.32569227,19554238.3776049,16243432.9901724,30198768.8190174,59928541.6924033,36745307.5036649,51973650.0133951,10109832.0612542,16250105.8643047,51489177.1232905,37168648.4666121,28064419.0382328,9066463.55310826,2557130.14443284,1641129.79109768,787871.448001769,701007.33088823,1654580.64685186,8581343.2381668,14642347.9024165,57433887.9628737,1201035.7708799,2863976.87309365,11053565.3966045,15236234.3692278,52735268.7102912,16616085.1711089,33141234.5201213,18836056.2658504,8560051.42330394,2343791.24497985,4289280.06466739,11469301.6667628,59729832.9592619,1381379.07220031,8429103.85331603,17609051.0489183,23532963.0943145,33107168.024534
"272",2020-09-27,5,1410,0,17581.0014893429,22128.6024462385,2432387.52909618,0,260742.916864411,596368.765860051,2736713.04013713,260742.916864411,0,614065.492836713,523021.0419,498115.278,639247.9401,11880049.3803,4507943.2659,29172951.4482,21045370.4955,13498924.0338,8069467.5036,2880766.6911,4341904.8399,1203778.5885,4009827.9879,18139698.0405,7446823.4061,19899705.3561,17990263.4571,21211408.9215,55498343.8905,37259022.7944,51197948.6571,12569108.8482,14893646.8122,49944358.5408,37408457.3778,28417476.6099,9057396.1383,2191707.2232,1178872.8246,896607.5004,647549.8614,1544157.3618,8509469.3325,14893646.8122,57416087.7108,1095853.6116,2980389.7467,10834007.2965,15972896.5812,52144367.6853,15499687.0671,34278633.0477,18886870.9575,8584186.6242,1884536.1351,3860393.4045,11381934.1023,60927800.4207,1295099.7228,7837013.7072,18048376.9062,24308025.5664,32825796.8202,570526.976973172,538505.345148354,733118.817634074,11833543.9145332,4743113.43030462,30856627.4559022,21533099.7943405,14242462.1010117,7826775.40388277,3197983.92892742,3957759.96751317,1210959.34929928,4439100.02998277,18417783.908744,7724735.08344578,19753560.4613577,16780959.0537226,29429017.6309539,59622101.2189082,36761823.5472545,51696385.4580864,10789268.5719183,16067660.5395133,51088842.8934884,37380245.6569831,28216522.4375028,9050987.88822444,2515080.04756758,1428237.51630897,804281.101156923,698908.517372425,1647112.82532255,8593002.97934633,14738945.7146421,57402819.52939,1194986.82495732,2919745.49325873,10959971.6247441,15292643.8672027,52490139.0936764,16454907.7278756,33697344.1451037,18697241.3882117,8462340.06851945,2275367.27772546,4212582.4269007,11398868.0088237,59936383.3428189,1377692.41186745,8313416.91801773,17739250.3123166,23676052.4453885,32920535.5010585
"273",2020-09-28,3,1192,0,17581.0014893429,22128.6024462385,2432387.52909618,0,260742.916864411,596368.765860051,2722040.28558764,260742.916864411,0,601262.13163585,572832.5697,473209.5141,796984.4448,11348726.4171,4225677.9417,30069558.9486,20314801.4211,13905718.1775,6940406.2068,2648312.8947,4391716.3677,921513.2643,4192470.2565,17143467.4845,8393242.4343,19974422.6478,14138171.9739,26906526.9333,48923222.2209,31406168.2779,50475681.504,10510232.3658,15690631.257,50400964.2123,36329207.6088,27994078.6236,10144947.8286,1743403.473,1544157.3618,846795.9726,423397.9863,1328307.408,9165321.1152,13739679.7515,58354204.8177,821890.2087,2781143.6355,10734384.2409,15283837.1133,53397957.8016,16412898.4101,31746547.0512,20563859.0601,8401544.3556,2092084.1676,3852091.4832,11938162.8294,59499869.9571,1942649.5842,7729088.7303,18064980.7488,23843117.9736,33382025.5473,568661.657198391,524041.897860685,744880.860248176,11775951.547294,4658317.31323204,30686073.913611,20624445.2543347,14126630.6163278,7339614.06803788,3112728.69423921,4058325.5650637,1155282.87231163,4382551.23189109,18190969.5950001,7908047.8754511,19934089.0924609,15448784.6446538,29217930.6357976,58816073.3672934,35469514.766525,51278198.0727551,10742792.2653994,16030046.7635476,50845371.776298,36919121.8453852,28078097.027289,9326961.63058227,2422167.26117527,1438463.61041459,811875.235381358,681029.10204298,1618566.1646375,8796627.89336203,14336691.2792947,57813517.3435973,1169719.10544907,2898084.48900458,10830364.9442403,15296818.5344663,52625498.3498146,16618498.898079,32787298.723681,19570855.4612719,8334492.01504269,2245249.27864575,4153845.35922031,11634962.9145503,59761221.4587697,1684064.98920052,8215005.97506743,17844784.1905968,23721068.2320882,32971685.8278097
"274",2020-09-29,11,2089,0,16766.3166920337,20315.781919106,2432387.52909618,0,260742.916864411,596368.765860051,2715428.80625293,260742.916864411,1.8433968351772e-08,594107.30455851,639247.9401,564530.6484,664153.704,11099668.7781,4690585.5345,31289941.3797,20688387.8796,14594777.6454,7612861.8321,2698124.4225,4233979.863,1070947.8477,5246814.2616,17558563.5495,8542677.0177,18264226.86,16960825.2159,30260503.1385,57034199.331,33647687.0289,49321714.4433,8335128.9852,15084591.0021,49861339.3278,36719397.9099,27628794.0864,9854380.5831,2565293.6817,1527553.5192,938117.1069,564530.6484,1834724.6073,8434752.0408,14935156.4187,57250049.2848,1095853.6116,2648312.8947,11249103.3615,15964594.6599,52053046.551,16811390.6325,33780517.7697,18870267.1149,7895127.1563,2083782.2463,4267187.5482,12270239.6814,59450058.4293,1502647.7553,8335128.9852,17990263.4571,24034062.1635,32659758.3942,581537.485629818,530193.913665532,728256.851802077,11660405.17754,4670235.62815854,30830273.6929736,20244461.655246,14214436.5148649,7345767.18846296,3039258.85018038,4114978.4281815,1136818.08471385,4554063.84373577,18077203.4340179,8111723.81494231,19712087.854398,15837118.2433123,29351823.9409939,58666040.4726048,34830458.2215571,50622411.9276408,10201770.1758556,15908966.4670618,50495241.7306859,36807461.2408309,27777617.6514355,9490949.38339767,2434768.41144948,1450532.80371037,835431.974204816,674910.42995453,1644139.87372471,8748450.37220387,14415796.258983,57718576.8716137,1166440.24060167,2847848.29149066,11031914.5086,15349105.0729439,52396915.8252665,16857910.5030038,33174509.2282893,19216009.4746237,8098316.81861924,2148537.81215098,4191904.22429449,11967149.5891395,59603513.4887609,1666382.96349517,8257232.66983958,17903637.2825962,23794465.0128514,32804346.1808387
"275",2020-09-30,17,1798,0,11994.1869933693,17581.0014893429,2432387.52909618,0,260742.916864411,596368.765860051,2707742.68151827,260742.916864411,1.8433968351772e-08,592989.944426309,672455.6253,622644.0975,722267.1531,10576647.7362,4607566.3215,30833335.7082,20049139.9395,14627985.3306,7322294.5866,3362278.1265,4358508.6825,1070947.8477,4557754.7937,17840828.8737,7612861.8321,19708761.1662,16329879.1971,31862773.9494,64929326.4873,41725456.4538,53248523.2182,10335892.0185,16877806.0029,52210783.0557,36163169.1828,26865017.3268,8509469.3325,2382651.4131,1859630.3712,871701.7365,655851.7827,1984159.1907,9264944.1708,13640056.6959,57474201.1599,1270193.9589,2996993.5893,11987974.3572,13714773.9876,53049277.107,15499687.0671,32643154.5516,17981961.5358,8783432.7354,2307934.1214,3544920.3951,10144947.8286,59707417.9896,1917743.8203,8841546.1845,18853663.2723,21543485.7735,33780517.7697,602414.01190794,547841.965550378,725158.818094612,10990944.3622862,4662392.7747955,30846967.7591319,19661766.5828884,14303637.5346543,7206905.4407306,3099860.66646684,4195218.29871619,1120630.16976003,4563445.9496552,18033223.4933597,7961870.58821725,19806756.8798167,15920016.7790234,29631809.2262721,59154976.1966133,36145792.4260817,51119924.7454057,10214314.4647695,16048386.2483246,50824396.4490524,36428255.3008519,27166393.6605871,9256261.13330813,2424682.22337877,1631988.84268067,844840.653114844,674936.922124475,1686536.37734916,8934936.32485192,14347166.4341998,57654877.2911765,1174992.90994409,2901485.27449324,11491620.8949137,15236317.9635631,52460692.4495307,16195040.918302,32866041.4005586,18585663.6615501,8149209.08590911,2228004.32909421,4078068.58162938,11096110.3358113,59528777.2372581,1849516.66039095,8392734.70114124,18179828.2811072,23441310.3448646,32995220.7520871
