"","date","deaths","cases","population","cases_daily","cases_contagious","cases_active","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_notTooWorried_past_smooth","pct_worried_ill_covid19_notWorried_past_smooth","pct_enough_toEat_very_worried_past_smooth","pct_enough_toEat_somewhat_worried_past_smooth","pct_enough_toEat_notToo_worried_past_smooth","pct_enough_toEat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_notToo_worried_past_smooth","pct_finances_not_worried_past_smooth"
"160",2020-06-07,31,579,67012883,0,1.15960574476048e-11,-7.73070496506989e-12,3136143.75187638,0,0,0,3281791.78652766,0,0,455687.6044,415479.8746,683531.4066,7277599.0938,3069190.0414,19319814.1689,13972186.1055,7726585.4099,4871836.5941,2445970.2295,2841346.2392,871167.479,4034175.5566,10715359.9917,2988774.5818,5582173.1539,22657055.7423,20526046.0629,38438589.6888,30745510.7204,42894946.4083,6124977.5062,6413132.9031,39195835.2667,26161829.5232,19406930.9168,7793598.2929,6024458.1817,3055787.4648,1507789.8675,737141.713,2157814.8326,4771317.2696,11043723.1184,48302886.0664,924777.7854,2218126.4273,5092979.108,13650524.2671,45133176.7005,13007200.5903,24633935.7908,15895455.8476,8115260.1313,3230020.9606,4985758.4952,9757075.7648,44248606.6449,2687216.6083,NA,NA,NA,NA,340389.96749705,327469.738900331,532872.398022701,6995366.1492072,2801103.72468899,19796579.6319184,13836565.3819818,8174223.35243092,4561084.37757742,2539474.3499609,2851230.57867876,877684.853155208,4164496.12671234,10792284.8846857,3137196.77892074,5374288.87107045,22087997.170626,22833255.3826455,37878586.3739271,31545074.5074175,42036297.422161,6076360.16710294,6812786.92985929,38539899.6703483,26823307.1824961,19288528.5071026,7675412.84024068,6069866.70197085,2852246.9782153,1384695.98557993,713452.45426703,2015049.44412305,4927702.63677657,11487812.4773295,47781875.7248356,815010.977686616,2416310.24456974,5353278.33853556,13394713.5964768,45194986.9963143,13372044.2911407,24690370.1687761,15578933.6782711,7799909.27778067,3158624.73684621,5519367.3284678,9907936.68128236,43750255.7738415,2725423.10376634,NA,NA,NA,NA
"161",2020-06-08,13,343,67012883,0,1.15960574476048e-11,-7.73070496506989e-12,3136143.75187638,0,0,0,3276891.45553495,0,0,455687.6044,475791.4693,723739.1364,6533756.0925,2961969.4286,19916228.8276,13221641.8159,8121961.4196,4087785.863,2586697.2838,3082592.618,777349.4428,3672305.9884,11318475.9387,2941865.5637,5186797.1442,23179756.2297,24875182.1696,33405922.1755,25190142.7197,43256815.9765,5897133.704,5635783.4603,39624717.7179,27642814.2375,18328023.5005,7364715.8417,6245600.6956,2781034.6445,1152621.5876,576310.7938,2063996.7964,4938849.4771,11780864.8314,47646159.813,844362.3258,2700619.1849,5789913.0912,14159822.1779,43511464.9319,14521691.7461,24727753.827,15339248.9187,6895625.6607,3049086.1765,5153290.7027,11023619.2535,42754219.354,2714021.7615,NA,NA,NA,NA,383842.606798492,352036.464431946,676029.021887551,6832256.35636561,2838554.62023661,19893670.5772061,13435370.0850383,8149884.68668457,4361505.37327368,2600335.35597912,2995663.36232939,825463.574448088,4079391.72458463,11125872.9440949,3042668.82686196,5357012.44747608,22212576.5103838,22901509.2881412,37722710.2566065,27848791.9593371,43642448.3927656,6021167.305012,5891808.45618456,39958704.4080439,27338257.5665773,18681843.1738837,7474846.82974868,6267888.63611364,2801180.35744818,1263266.64273029,681754.176729765,2019512.54601804,4908600.61670454,11501040.4587719,47820265.7358232,829591.815166709,2511593.47218683,5585824.87195381,13608142.2951101,43708537.890208,13749398.7003716,24715895.6132645,15668258.8908366,7584376.42889686,3120206.85621469,5450252.057003,10471473.7653735,43053908.7807601,2735811.1946992,NA,NA,NA,NA
"162",2020-06-09,54,211,67012883,0,1.15960574476048e-11,-7.73070496506989e-12,3134027.54057772,0,0,0,3274416.7493957,0,0,395376.0097,355168.2799,670128.83,7418326.1481,3055787.4648,20807500.1715,13442784.3298,8892609.5741,4597083.7738,2640307.5902,3015579.735,730440.4247,4302227.0886,11184450.1727,3350644.15,5428043.523,24687546.0972,28487176.5633,36200359.3966,26771646.7585,38773654.1038,5655887.3252,7217287.4991,36093138.7838,26208738.5413,19420333.4934,7572455.779,6433236.768,2600099.8604,1259842.2004,750544.2896,1970178.7602,4804823.7111,11599930.0473,47887406.1918,1052102.2631,2466074.0944,5568770.5773,14267042.7907,43658893.2745,14521691.7461,24104534.0151,15801637.8114,7143573.3278,3303735.1319,6198691.6775,11512813.2994,40864456.0534,3451163.4745,NA,NA,NA,NA,385574.035114675,350945.794997434,669765.432750958,7114183.69148458,2888547.96053454,20472121.4963082,13423049.7382136,8275543.70136587,4461910.28214067,2657289.91041841,3028414.18247476,809602.835986858,4112207.41006135,11242241.8861063,3143931.37046272,5451227.3233061,22621653.5417774,26660086.7348654,37844538.1154906,26925839.3093798,39325777.2351128,5616681.35010964,6911152.2904915,36534512.6863022,26683204.0571671,19100097.2086228,7578401.55384302,6447056.97609522,2673234.42441195,1250476.38060458,687785.17773633,1995109.17332351,4864103.93638877,11471238.6371153,47916175.2092698,962170.505281845,2505419.77145214,5621434.36117016,13886399.6643656,43801226.5686153,14137771.5627429,24418752.7285407,15829546.4921475,7471225.55048905,3188498.38436041,5547413.11822886,10631023.6112673,42308927.7599635,3413709.98238167,NA,NA,NA,NA
"163",2020-06-10,87,403,67012883,0,1.15960574476048e-11,-7.73070496506989e-12,3134027.54057772,0,0,0,3270403.50559827,0,0,549505.6406,529401.7757,790752.0194,6922430.8139,2519684.4008,21222980.0461,13054109.6084,8282792.3388,4945550.7654,2586697.2838,2546489.554,770648.1545,4000669.1151,11331878.5153,3189813.2308,5897133.704,24526715.178,29485668.52,37011215.2809,27066503.4437,39383471.3391,4724408.2515,6828612.7777,37031319.1458,27247438.2278,18616178.8974,7431728.7247,5816718.2444,2754229.4913,1139219.011,844362.3258,2211425.139,5066173.9548,12652032.3104,46238889.27,884570.0556,2660411.4551,5260511.3155,14809847.143,43390841.7425,14762938.1249,23159652.3648,16096494.4966,6902326.949,3384150.5915,5796614.3795,10735463.8566,41534584.8834,3230020.9606,NA,NA,NA,NA,462145.655314923,398305.241581397,736472.846805271,7075784.13805273,2832924.45763051,20956680.3412396,13093531.1837719,8271192.04905783,4744044.42764246,2651591.90318182,2740700.47286407,805350.651189647,4089648.3096045,11372886.9341917,3161548.59999519,5696056.53182126,23487247.5152955,27765643.074281,38029829.9084468,26418841.8535364,39178870.9806949,4760911.0341956,6890544.18651989,37536949.6128536,26904111.8057983,18790035.8869691,7441189.99331524,5842159.98457873,2667119.65141643,1163438.59985391,747526.100710982,2047059.02646884,4886581.44462139,11809771.0623667,47384996.8672206,938031.977791635,2568477.82792657,5454651.12242374,14364449.8603254,43455633.7829434,14536062.6844253,23680035.6070548,16020589.1116392,7225971.41562396,3274947.82655575,5579823.75059843,10632387.3317294,41921887.8652648,3315723.73441114,NA,NA,NA,NA
"164",2020-06-11,23,545,67012883,0,1.15960574476048e-11,-7.73070496506989e-12,3071423.80416666,0,0,0,3265057.30099942,0,0,489194.0459,388674.7214,797453.3077,6996144.9852,2640307.5902,20968331.0907,13281953.4106,9107050.7997,5072875.2431,2720723.0498,3457864.7628,757245.5779,4255318.0705,11653540.3537,2492879.2476,5937341.4338,23474612.9149,28681513.924,37004513.9926,27937670.9227,40348456.8543,4335733.5301,7043054.0033,37225656.5065,26624218.4159,19775501.7733,7378118.4183,5568770.5773,2693917.8966,1487686.0026,797453.3077,2063996.7964,5562069.289,12062318.94,46527044.6669,884570.0556,2747528.203,5515160.2709,14260341.5024,43611984.2564,14293847.9439,24627234.5025,15433066.9549,7378118.4183,3116099.0595,5910536.2806,10782372.8747,42405752.3624,3377449.3032,NA,NA,NA,NA,477448.517935828,393161.126464591,777289.16370752,7073017.84198469,2814944.24286338,21175502.6189259,13298952.6334143,8617954.02619049,4974453.49853523,2708788.0617254,3163745.99137663,800413.549322839,4110835.51695299,11605693.5626178,2886362.53847533,5881882.81496956,23511434.2221791,28378110.4971791,37506849.3176457,26951503.945296,40032024.23981,4655097.73263835,6959303.02935799,37306734.9248645,26655490.0381385,19464292.0623688,7342874.47956904,5455765.9419787,2645300.85510817,1244263.97868662,774095.503012887,2045769.36152388,5035426.3567463,11934983.2882263,46965722.8256984,926588.876220032,2650140.99535322,5478336.85906794,14403449.7487319,43350911.0269945,14477082.478836,24043829.9847591,16012645.0406358,7304194.81794153,3226971.52117879,5628592.36737107,10952179.2581095,42018589.8178489,3369919.8927057,NA,NA,NA,NA
"165",2020-06-12,27,425,67012883,0,1.15960574476048e-11,-7.73070496506989e-12,3071423.80416666,0,0,0,3260094.68681251,0,0,509297.9108,469090.181,784050.7311,6989443.6969,2821242.3743,20425526.7384,12383980.7784,9093648.2231,4054279.4215,2626905.0136,3075891.3297,824258.4609,3605293.1054,10601438.0906,2861450.1041,5903834.9923,25304064.6208,28507280.4282,37761759.5705,28299540.4909,39316458.4561,5099680.3963,7699780.2567,36032827.1891,26429881.0552,18502256.9963,7632767.3737,6754898.6064,2988774.5818,1306751.2185,998491.9567,2144412.256,4603785.0621,12323669.1837,46942524.5415,1186128.0291,2177918.6975,5186797.1442,14307250.5205,44161489.897,14153120.8896,24479806.1599,15560391.4326,7612663.5088,3725916.2948,5796614.3795,10909697.3524,41695415.8026,3216618.384,NA,NA,NA,NA,495918.729592792,417947.647912215,796170.646377389,7057349.0244566,2825103.13469343,20807436.999674,12668748.7691993,8853426.20484756,4584989.86098854,2686180.22204252,3149006.12100795,800718.437031531,4028490.30393985,10967729.8812522,2833536.44238879,5986460.91502692,24349946.1105713,28772915.8257717,37746331.2920486,27472139.3691374,39259542.7929295,4697507.67208495,7530288.28004252,36131597.0345474,26426328.6429617,18902439.8155141,7559101.62834578,6290735.40966319,2780179.5955178,1258544.66435261,896834.067514771,2069635.23449426,4921553.81277573,12133548.7562062,46905433.7581592,1075019.33550663,2501196.21239372,5318493.16578963,14444948.687914,44101448.8933341,14366366.2454508,24183874.9547282,15988325.7697295,7441349.08274693,3436455.01204359,5655097.39745435,10675622.2172217,41825502.5628066,3237148.60925033,NA,NA,NA,NA
"166",2020-06-13,28,726,67012883,0,1.15960574476048e-11,-7.73070496506989e-12,3071423.80416666,0,0,0,3255285.94800756,0,0,422181.1629,515999.1991,777349.4428,6567262.534,2734125.6264,20928123.3609,12357175.6252,9381803.62,4288824.512,2533086.9774,3270228.6904,877868.7673,3571786.6639,11298372.0738,2834644.9509,6118276.2179,18314620.9239,28996474.4741,39370068.7625,30718705.5672,41728922.2441,5334225.4868,7599260.9322,38358174.2292,26630919.7042,19661579.8722,7585858.3556,5870328.5508,2606801.1487,1212933.1823,676830.1183,2117607.1028,5166693.2793,12491201.3912,46567252.3967,1065504.8397,2740826.9147,5575471.8656,13911874.5108,43719204.8692,15004184.5037,24258663.646,15345950.207,6707989.5883,3625396.9703,5535264.1358,10963307.6588,41715519.6675,2814541.086,NA,NA,NA,NA,475103.206366949,456145.641966518,806268.598187044,6834938.12825952,2827300.02035557,20886762.2909625,12310803.5596577,9135151.43320549,4437598.82968337,2606796.87193974,3259031.45790691,804881.84840655,3941135.70371452,11113757.8880617,2794046.29481955,6130716.48668423,22274860.7378726,29187850.9545369,38762702.1243183,29915191.6167041,41120158.7807696,5404531.15735325,7735083.21178645,37815707.0199011,26477586.5229301,19357195.9556539,7606140.44349856,6087763.05262435,2715925.59177757,1244357.42099863,792295.469073259,2082003.50986763,4966178.06884565,12324733.9044569,46705215.7384768,1102185.71014003,2584594.49903865,5423758.89804232,14315262.3382092,43774151.9402826,14733040.3107345,24200276.401907,15817472.9894424,7174164.54956275,3558487.88900439,5635547.31171536,10716651.6547879,41706613.7601123,2863301.19330405,NA,NA,NA,NA
"167",2020-06-14,24,526,67012883,0,1.15960574476048e-11,-7.73070496506989e-12,3070002.50670986,0,0,0,3250590.04341424,0,0,442285.0278,482492.7576,743843.0013,5903834.9923,2533086.9774,19661579.8722,12987096.7254,8671467.0602,4215110.3407,2553190.8423,3075891.3297,804154.596,3297033.8436,11070528.2716,2961969.4286,5495056.406,18763607.24,21745680.5335,37299370.6778,31248107.3429,42218116.29,6761599.8947,7384819.7066,39383471.3391,25920583.1444,19158983.2497,7746689.2748,6238899.4073,3069190.0414,1427374.4079,810855.8843,2030490.3549,5159991.991,11258164.344,47760081.7141,830959.7492,2271736.7337,5521861.5592,13208239.2393,45186787.0069,13362368.8702,24198352.0513,16592389.8308,7445131.3013,3109397.7712,5173394.5676,10252971.099,43437750.7606,2814541.086,NA,NA,NA,NA,470659.104852432,468699.978794376,802667.247568633,6231554.78670119,2813153.81578844,20090910.9583178,12757193.0663535,9025605.05116312,4287670.81740244,2562771.71353205,3186425.0343153,803584.94300208,3767788.6665521,11037232.4231602,2825172.39234061,5939225.18093795,20786070.9550402,26856817.4065659,38899232.5168526,31462744.6105773,41886330.9267972,6775290.1586036,7528621.24396328,39224547.7634238,26086730.6308666,19306133.3723666,7759169.29773258,6205939.58111436,2902195.09629607,1318944.57910187,800743.492829712,2068302.14773752,5005669.03744166,11942168.9174827,47036296.4031006,973437.609943338,2481410.05935997,5466942.14614652,13712196.6241273,44681299.5526958,14069961.6811005,24204867.6009226,16164811.0134382,7259904.60595251,3421492.44690461,5565107.12143319,10628238.208064,42212002.3255487,2744794.26122611,NA,NA,NA,NA
"168",2020-06-15,9,407,67012883,2068.73396819504,2068.73396819505,2068.73396819503,3070002.50670986,0,0,0,3246111.32273196,0,0,542804.3523,442285.0278,710336.5598,6305912.2903,2848047.5275,20867811.7662,12022111.2102,8986427.6103,3980565.2502,2365554.7699,3102696.4829,904673.9205,3873344.6374,10795775.4513,2908359.1222,5749705.3614,25062818.242,25639129.0358,33834804.6267,26885568.6596,42512972.9752,7505442.896,6815210.2011,40033496.3042,25397882.657,19386827.0519,8162169.1494,6634275.417,2941865.5637,1192829.3174,978388.0918,2479476.671,5139888.1261,12531409.121,45883720.9901,1112413.8578,2566593.4189,5977549.1636,14159822.1779,43196504.3818,13878368.0693,23709158.0054,16049585.4785,7954429.2121,3236722.2489,5508458.9826,10748866.4332,42740816.7774,2680515.32,NA,NA,NA,NA,495752.228716171,463773.000052973,749372.17369025,6219946.79077836,2787132.33297467,20440864.8219468,12170092.9281889,9074335.89366956,4071243.03705503,2443335.03693658,3149246.76661303,809402.096331329,3792636.74021262,10839468.7219165,2836658.25511793,5866432.69747717,21982846.0647476,26325431.0708535,37378323.339668,27670718.4966476,42514830.7055601,7390493.21507798,6952010.7778143,39846534.3075546,25570662.0935607,19386521.2191772,8162951.15556931,6609655.99877116,2964934.48920576,1284914.03472392,876461.136324268,2179805.29630201,5035674.29531565,12141692.1716197,46616258.1309319,1044522.76540479,2505518.42704765,5783499.99041338,13932150.9602558,43998114.7243525,13848556.3542424,23972368.5059466,16217378.7161134,7506217.83957455,3370003.30139171,5552883.44337372,10635883.7248378,42433000.2921721,2628111.74097796,NA,NA,NA,NA
"169",2020-06-16,29,152,67012883,12413.3366407799,14482.0706089749,14482.0706089749,3070002.50670986,0,0,0,3242003.83067883,0,0,442285.0278,422181.1629,589713.3704,6560561.2457,2439268.9412,20170877.783,10936502.5056,9361699.7551,4148097.4577,2526385.6891,2821242.3743,924777.7854,3531578.9341,10259672.3873,2794437.2211,6205392.9658,19520852.8179,30115589.6202,35389503.5123,28540786.8697,40475781.332,5468251.2528,7016248.8501,38592719.3197,24767961.5568,19909527.5393,8021442.0951,6573963.8223,3055787.4648,1192829.3174,958284.2269,2238230.2922,4925446.9005,11586527.4707,47304394.1097,1092309.9929,2278438.022,5883731.1274,13811355.1863,43947048.6714,14923769.0441,23595236.1043,15010885.792,8041545.96,3075891.3297,5736302.7848,10219464.6575,42767621.9306,2459372.8061,NA,NA,NA,NA,488329.060009378,456297.838003944,658960.161545829,6296211.97363808,2709334.29859135,20310355.0619385,11323292.6826686,9229381.06304693,4039842.61125728,2451739.22156361,2951305.58697018,827968.777465431,3709710.60585411,10424761.6471026,2805990.98802125,6051050.82159291,21506307.6374928,28278787.8577266,36945994.1673591,28868184.3661531,41661611.1587648,5968709.11046908,7029751.97560472,39479556.5523841,24937240.8366414,19779992.9952119,8117490.02578128,6639055.20317765,3052151.49530169,1250136.70094823,922811.018454154,2204300.74291027,5009905.78608152,11990495.7374599,46774455.502781,1075031.6387073,2419442.77043388,5915001.90775442,13862492.3733393,43954050.5647313,14342068.2528618,23771581.6112547,15888886.0370159,7837426.78494298,3206687.76963439,5572430.97820118,10561094.4623586,42619458.8573116,2463880.22593534,NA,NA,NA,NA
"170",2020-06-17,111,344,67012883,5161.7999385302,19643.8705475051,19643.8705475051,3070002.50670986,0,0,0,3238273.84479057,0,0,482492.7576,502596.6225,723739.1364,6379626.4616,2754229.4913,20787396.3066,11325177.227,8584350.3123,4074383.2864,2526385.6891,2948566.852,964985.5152,3893448.5023,10561230.3608,2747528.203,6446639.3446,20586357.6576,29485668.52,36394696.7573,28272735.3377,39075212.0773,5555368.0007,7713182.8333,38029811.1025,25726245.7837,19427034.7817,8383311.6633,6138380.0828,3102696.4829,1018595.8216,743843.0013,2097503.2379,4831628.8643,12337071.7603,47002836.1362,1005193.245,2794437.2211,5830120.821,13496394.6362,43886737.0767,15285638.6123,23186457.518,15600599.1624,7398222.2832,3618695.682,5883731.1274,11345281.0919,41145910.162,2231529.0039,NA,NA,NA,NA,493004.251913098,471659.693252211,671329.281133321,6266566.58821827,2716697.61453904,20485356.6222933,11108662.3416693,9091436.23314761,3996721.54913319,2466364.73095292,2900369.81901481,854469.452463212,3738245.67600969,10388452.3738544,2768319.47272092,6263165.53357811,21221175.027337,28702799.0765297,36842007.3698006,28487137.7817624,40333407.3229287,5260282.47837418,7349477.39949135,38913312.5482714,25208556.5662704,19609241.1129467,8305760.6820683,6187182.77131297,3117434.33702917,1146149.63302852,866509.418967289,2183949.05228008,4968800.73076841,12096991.6482082,46803063.6757014,1044168.55558476,2539911.22225468,5926701.99955169,13656944.1519294,43923765.4770108,14880214.1148859,23423695.8682233,15810008.2090872,7667408.52451042,3390371.33631,5611230.78422985,10666230.1214983,42108768.4890859,2267621.19726599,NA,NA,NA,NA
"171",2020-06-18,28,458,67012883,748.431609706953,20392.3021572121,20392.302157212,3129980.52312004,0,0,0,3236104.31106402,0,0,335064.415,314960.5501,509297.9108,6372925.1733,2620203.7253,20914720.7843,10634944.5321,8805492.8262,4201707.7641,2512983.1125,2620203.7253,884570.0556,3504773.7809,11459202.993,2767632.0679,7063157.8682,21859602.4346,29988265.1425,37145241.0469,29586187.8445,39597912.5647,5387835.7932,7807000.8695,38250953.6164,25665934.189,18884230.4294,7518845.4726,6567262.534,3431059.6096,1326855.0834,650024.9651,1950074.8953,5588874.4422,11546319.7409,47277588.9565,951582.9386,2365554.7699,5548666.7124,13831459.0512,44322320.8162,14950574.1973,22972016.2924,16337740.8754,6527054.8042,3853240.7725,5682692.4784,10970008.9471,40804144.4587,2278438.022,NA,NA,NA,NA,434151.771721392,442072.645944597,581574.276278088,6266093.87906318,2692339.41529035,20655118.1686738,10665234.5508027,8992653.99029697,4043140.60021834,2479613.15476588,2689200.25166658,861301.085940532,3672895.29820954,11244171.3770181,2751554.07300138,6721630.25260612,21177498.7872965,29144416.7436074,36946902.1647728,28938776.5223443,39785741.7205656,5754455.34175243,7666615.48621349,38625007.6431401,25422138.9457738,19145739.5950774,7644322.66138388,6445897.98978803,3336326.98163843,1197720.55150183,777380.36778973,2134569.21654835,5102883.22531817,11960448.3421376,46936722.0764241,993450.65816686,2484549.97715457,5782336.36317797,13663918.8361737,44132773.0978159,15036420.871506,23062365.2054633,16028912.0730126,7311212.68164785,3555599.91222085,5619935.03679802,10709250.3992141,41672216.5489483,2231435.80849368,NA,NA,NA,NA
"172",2020-06-19,28,467,67012883,1111.52209296171,21503.8242501738,21503.8242501737,3129980.52312004,0,0,0,3233980.4869543,0,0,549505.6406,469090.181,871167.479,6379626.4616,2586697.2838,20934824.6492,11445800.4164,9086946.9348,3853240.7725,2781034.6445,2988774.5818,891271.3439,4107889.7279,11150943.7312,2392359.9231,7559053.2024,21705472.8037,29807330.3584,37513811.9034,31261509.9195,40938170.2247,6171886.5243,8718376.0783,39685029.3126,25840167.6848,19098671.655,7693078.9684,6486847.0744,3230020.9606,951582.9386,971686.8035,2472775.3827,5180095.8559,12303565.3188,46078058.3508,944881.6503,2868151.3924,5180095.8559,14032497.7002,43987256.4012,14447977.5748,24017417.2672,15144911.558,7646169.9503,3357345.4383,5870328.5508,10856087.046,41621701.6313,3350644.15,NA,NA,NA,NA,485023.374549309,450037.118299548,712787.64309328,6318169.07092377,2664576.9757778,20827803.7082189,11051389.071458,9047859.87209216,3935819.57783748,2651948.85685412,2796125.13690497,868277.333062382,3735319.93627591,11172879.6747383,2600934.50158454,7455776.67922647,21120197.4767234,29491744.8637309,37112438.0876377,30275497.9861019,40116504.2573127,5874973.93901763,8525541.95828159,39132959.97681,25710048.0510487,19077766.2448699,7547481.39862957,6494829.59154635,3332134.19289046,1090165.45025992,857069.042633676,2217728.86191732,5128441.94179369,12054715.7413625,46643152.4723267,956796.954087954,2618636.55182093,5498873.38549191,13779271.8003712,44061481.8748522,14839908.449486,23396286.6892041,15782215.650848,7400656.23201187,3405185.3686915,5654466.2895504,10729803.2687131,41568533.5407249,3281421.00509276,NA,NA,NA,NA
"173",2020-06-20,14,811,67012883,5052.08754675975,26555.9117969335,26555.9117969335,3129980.52312004,0,0,0,3231884.83939159,0,0,402077.298,355168.2799,629921.1002,6151782.6594,2519684.4008,20988434.9556,11124138.578,8463727.1229,4556876.044,2941865.5637,2754229.4913,589713.3704,3444462.1862,10896294.7758,2687216.6083,7270897.8055,19078567.7901,30584679.8012,39323159.7444,33928622.6629,42412453.6507,7599260.9322,8550843.8708,41568091.3249,25324168.4857,19480645.0881,7981234.3653,6473444.4978,3163008.0776,1065504.8397,1011894.5333,2184619.9858,4845031.4409,11921591.8857,47056446.4426,1166024.1642,2888255.2573,5267212.6038,12712343.9051,44972345.7813,15667612.0454,24365884.2588,14682522.6653,6533756.0925,3350644.15,6245600.6956,10936502.5056,41226325.6216,2479476.671,NA,NA,NA,NA,455768.281516282,420942.383067933,670508.127843441,6222002.24258982,2626409.60140394,20958727.7300873,11097422.9517007,8807496.19658684,4249869.43766708,2864714.88481683,2745335.62878429,737148.900965329,3671879.45802295,11100009.5994799,2598386.95515165,7491011.33887331,20680710.281581,29910614.8326546,37635429.4582679,32693160.7038315,41195798.2191648,7414623.09084561,8685327.1993277,40452505.887927,25567916.6050764,19248093.0845245,7859457.09481222,6498779.99058297,3270996.04544839,1060668.5760766,902171.413822821,2220475.88915577,5072624.30944572,12030775.8850173,46733271.9377881,1056565.80216011,2754231.64676962,5297471.7192451,13322553.385943,44575188.2904884,15342593.7156937,23831925.6894611,15380121.3107545,7094413.58755323,3485397.45065631,5745419.03762216,10762079.5502323,41377330.1384382,2720232.06984554,NA,NA,NA,NA
"174",2020-06-21,16,641,67012883,2802.67387327645,29358.58567021,29358.5856702099,3129980.52312004,0,0,0,3229641.41184391,0,0,442285.0278,442285.0278,717037.8481,6627574.1287,2955268.1403,19835813.368,12102526.6698,9133855.9529,4329032.2418,2533086.9774,2935164.2754,918076.4971,3813033.0427,11995306.057,2928462.9871,7572455.779,18314620.9239,22925107.2743,37728253.129,33486337.6351,45662578.4762,9287985.5838,7713182.8333,43390841.7425,23997313.4023,19252801.2859,8584350.3123,6795106.3362,3276929.9787,1132517.7227,830959.7492,2244931.5805,5401238.3698,12115929.2464,46426525.3424,891271.3439,2238230.2922,5568770.5773,14360860.8269,43947048.6714,13449485.6181,25250454.3144,15017587.0803,7492040.3194,3558384.0873,5327524.1985,10353490.4235,42117596.9655,2372256.0582,NA,NA,NA,NA,450410.15018874,440478.514100201,701018.012998822,6404459.22411078,2687866.23794206,20485608.7579906,11831390.6702989,8922711.21457078,4325084.10361847,2740028.43543841,2824744.92627707,833284.230887329,3675981.38559694,11705031.2579581,2699508.05781804,7648575.83399129,20158814.2229527,29073385.5558782,37728534.0743903,33711260.075218,45106747.0031084,9334740.4843916,8136847.38132314,42352855.433473,24506115.1116564,19227504.4896211,8551755.80259469,6778620.53731675,3287222.42141844,1068033.70597201,894469.181783207,2236592.1542541,5148599.0140073,12061576.0348654,46609288.4515263,975535.439641514,2585395.20200472,5335917.87907622,13667322.8275396,44309036.0428713,13854088.4031248,24704967.1093251,15210594.8793559,7191469.23310903,3521503.27566611,5685324.04777772,10695137.3081095,41531716.7251933,2352159.83332207,NA,NA,NA,NA
