"","date","deaths","cases","population","cases_daily","cases_contagious","cases_active","p_cases","p_cases_recent","p_cases_fatalities","p_cases_stillsick","p_cases_past_smooth","p_cases_fatalities_past_smooth","p_cases_recent_past_smooth","p_cases_stillsick_past_smooth","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_wear_mask_none_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_notTooWorried_past_smooth","pct_worried_ill_covid19_notWorried_past_smooth","pct_enough_toEat_very_worried_past_smooth","pct_enough_toEat_somewhat_worried_past_smooth","pct_enough_toEat_notToo_worried_past_smooth","pct_enough_toEat_not_worried_past_smooth","pct_chills_past_smooth","pct_finances_very_worried_past_smooth","pct_finances_somewhat_worried_past_smooth","pct_finances_notToo_worried_past_smooth","pct_finances_not_worried_past_smooth"
"271",2020-09-26,729,31911,211049519,38268.0662263466,633753.890320081,792709.451763987,10834610.0591788,793989.115923234,1014813.46274889,3321775.78616878,11969777.3919368,1065735.56325838,821867.348299539,3445316.98912078,2680328.8913,2469279.3723,3482317.0635,26212350.2598,10932365.0842,31741847.6576,48731333.9371,44425923.7495,17896999.2112,11459988.8817,13697113.7831,7555572.7802,17137220.9428,55484918.5451,43180731.5874,48245920.0434,53078954.0285,100079681.9098,154298303.3409,50039840.9549,134164179.2283,32501625.926,38537642.1694,127790483.7545,127748273.8507,45565591.1521,9349493.6917,7956566.8663,1498451.5849,5550602.3497,4579774.5623,13106175.1299,22033569.7836,54999504.6514,116309389.9209,6859109.3675,15005620.8009,22371249.014,56941160.2262,109872379.5914,97715927.297,60085798.0593,20197438.9683,9412808.5474,30960964.4373,36996980.6807,47359512.0636,75133628.764,14604626.7148,62808336.8544,60571211.953,48372549.7548,39297420.4378,2977076.90925435,2738766.86093827,3827081.23081285,26693909.0631211,10750908.4883977,31928922.1441394,48093810.4203067,45886022.371994,18060661.8720674,12467629.4035839,14497028.8330654,7841513.99000577,17649270.6021621,55417999.9233003,42054883.9676808,45898111.3795184,52271271.8393985,96182305.7766434,150394652.382193,47697848.9518818,131066844.092182,33064115.4989441,38234749.3428329,125701893.185204,128013252.226034,45150972.2850788,9480427.75190157,7857586.65033326,1474471.98001355,5966905.92073363,4918756.21732129,13211171.6352928,21929830.6961495,55031389.8616874,116253802.306138,6908642.62389466,15451116.3798236,22654043.9005199,57640127.3193207,109132407.755566,98720165.4983167,60386844.186279,19611635.7377763,9584522.95494332,33582052.5275086,37780732.9316515,44925584.3010607,75261109.8434698,15678461.6376462,65621647.6159414,60022133.3998141,45512120.29168,39450819.6034916
"272",2020-09-27,869,28378,211049519,8405.53563651301,603630.058228084,779511.865040107,10834610.0591788,793989.115923234,1014813.46274889,3321775.78616878,11911843.8851915,1065276.54135181,807158.436049276,3459766.93921958,2701433.8432,2595909.0837,3672261.6306,25283732.3762,11459988.8817,31024279.293,47380617.0155,45206806.9698,17263850.6542,11291149.2665,13443854.3603,7070158.8865,17369375.4137,54028676.864,40669242.3113,45861060.4787,49617741.9169,87015716.6837,154720402.3789,52572435.1829,135915890.236,40690347.2632,35013115.2021,130787386.9243,127283964.9089,46641943.699,9201759.0284,7386733.165,1561766.4406,5613917.2054,5445077.5902,13359434.5527,20767272.6696,54514090.7577,116942538.4779,7302313.3574,15174460.4161,23616441.1761,55548233.4008,109408070.6496,98306865.9502,59621489.1175,19057771.5657,10214796.7196,33451348.7615,35414109.2882,44594763.3647,76990864.5312,14245842.5325,64939936.9963,58397401.9073,46283159.5167,41429020.5797,2907421.2110076,2683165.38275057,3760041.18499146,25470318.3584955,10858689.6498372,31388016.1198352,47423533.1667016,45589103.103201,17449787.0322444,12291482.5853754,14295992.9473986,7710169.42735374,17478885.5601165,54992540.4321111,41642559.1741835,45939925.3801468,51257162.9977776,95539931.9413716,152119153.651018,50764714.9487668,132067546.197111,34848963.4899714,37496919.0101587,126896964.917321,127688573.65808,45831988.9841928,9333358.94515992,7672321.48568993,1509973.5857389,5869275.89799838,5052119.00874937,13354555.0981322,21391598.30995,54962093.9237904,116305628.721551,7140356.57315559,15344628.0985296,22769303.3800857,57255870.795692,109525489.919428,98231521.8770065,60092415.9658064,19538404.5763689,9900230.43753809,33273953.4086813,36832858.8158024,44889499.2097132,76245278.9191324,15143214.6239676,65319422.604808,59944440.7024576,45597410.3575438,40033994.147328
"273",2020-09-28,335,14318,211049519,5812.66224884082,485957.655730086,765494.575850541,10939339.4519835,778127.097031682,1012941.6669327,3306966.86201553,11784560.2919462,1064809.00201529,791173.088614627,3407866.06436064,2933588.3141,2806958.6027,3714471.5344,26951023.5763,11903192.8716,32417206.1184,50124260.7625,45924375.3344,18340203.2011,12283082.0058,14731256.4262,7851042.1068,18572357.672,55949227.4869,40774767.0708,45016862.4027,47549456.6307,92270849.7068,148283392.0494,49871001.3397,137182187.35,45227911.9217,37102505.4402,132581307.8358,123801647.8454,47317302.1598,10847945.2766,8252036.1929,1435136.7292,5423972.6383,4896348.8408,12599656.2843,22561193.5811,54303041.2387,116689279.0551,6310380.6181,14604626.7148,23743070.8875,57405469.168,108985971.6116,98285760.9983,60676736.7125,17770369.4998,10067062.0563,34042287.4147,38052228.2757,45375646.585,72664349.3917,14541311.8591,66733857.9078,61246570.4138,45037967.3546,38010018.3719,2883632.06223193,2681281.52725969,3713737.1614659,25713278.482738,11243008.1725734,31785716.487775,48530920.2228544,45535629.4084714,17744923.6647631,12230941.5507239,14329195.8580584,7692557.70163459,17686549.2462954,55226417.000699,41274862.335789,45764499.878888,49686209.9978883,95396793.7531866,151171903.217127,51075619.0673843,135636332.577246,37357671.9199955,37546489.5620509,127770656.199262,126153431.670739,46670672.3832171,9820050.92018412,8013238.0059433,1499098.11938201,5724998.27301608,5041420.77309078,13053452.3635999,21926466.308588,54873980.2133946,116308960.142237,6753919.98919916,14945328.8096482,23239502.409562,57239615.7587875,109470759.117367,97951352.9064147,60403872.5446734,18761181.1103697,10050625.1612665,33202786.328883,36943637.9392452,45005420.5081999,74676892.9944735,14830643.3911086,65481885.7334911,59988160.1690807,45573619.6749244,39689336.9516572
"274",2020-09-29,317,13155,211049519,12616.3286969667,419167.381691167,732082.27303712,10939339.4519835,778127.097031682,1012941.6669327,3306966.86201553,11720552.673037,1064349.75069998,784050.999023809,3338300.53225245,2595909.0837,2532594.228,3566736.8711,25980195.7889,12156452.2944,33366928.9539,47021832.8332,46346474.3724,16841751.6162,12409711.7172,14013688.0616,7618887.6359,18065838.8264,53458843.1627,42800842.4532,45882165.4306,49280062.6865,99509848.2085,147650243.4924,44848022.7875,129225620.4837,36152782.6047,38389907.5061,125363414.286,123907172.6049,48646914.1295,10489161.0943,8695240.1828,1709501.1039,5297342.9269,4537564.6585,12641866.1881,23194342.1381,55442708.6413,115233037.374,6605849.9447,15554349.5503,22476773.7735,58608451.4263,107804094.3052,98665650.1325,61141045.6543,18656777.4796,10088167.0082,34696540.9236,39128580.8226,44299294.0381,73403022.7082,14477997.0034,66142919.2546,62618392.2873,44679183.1723,37609024.2858,2803291.7427635,2626401.87440764,3514798.35425654,25520749.7667584,11711177.2297773,32628332.1287181,47845288.4108222,45607661.0181922,17215189.297909,12189794.6689584,14243456.0451865,7647562.52691555,17721959.702011,54845583.2802078,41120220.5946969,45813191.3901864,49285824.2368965,95836245.5456852,150268906.600962,48321400.3505552,132591304.097208,37234883.6377234,37995146.4073558,127832529.620012,124936599.727292,47923701.5092501,10099215.7603217,8488842.48852969,1574742.36564612,5564012.73095955,4961119.94258554,12882217.3996931,22627129.0251595,54959402.0271872,116078582.90359,6632713.70765904,15154716.5374408,23013924.5984349,57444518.418747,109141815.231648,98015660.3784567,60835048.2346519,18690744.0458273,10166349.9578034,33334673.9022266,37907154.6371924,44908028.6395226,73826546.0626023,14572357.0460548,65491930.3052403,60279662.730744,45519376.4683224,39305550.6910424
"275",2020-09-30,863,32058,211049519,74598.5765215365,415041.955076913,759775.402103637,11150185.4932921,916042.654428178,1076672.0856798,4964624.1547433,11694214.9884493,1064458.06091113,874578.685280518,4479763.45610375,2659223.9394,2617014.0356,3587841.823,25937985.8851,12536341.4286,35097535.0097,45882165.4306,47000727.8813,17707054.6441,12261977.0539,14583521.7629,6901319.2713,17538215.0289,54260831.3349,41682280.0025,46536418.9395,47718296.2459,100607305.7073,163204593.0427,52424700.5196,133995339.6131,36680406.4022,42273218.6557,128254792.6963,122640875.4909,45270121.8255,9096234.2689,7682202.4916,1118562.4507,5761651.8687,5297342.9269,13697113.7831,21590365.7937,57510993.9275,112953702.5688,7344523.2612,16081973.3478,22096884.6393,58460716.763,107065420.9887,96512945.0387,56666795.8515,18677882.4315,9159549.1246,32775990.3007,35540738.9996,42758632.5494,73740701.9386,13697113.7831,66016289.5432,61795299.1632,44320398.99,38917531.3036,2743775.3828504,2597580.07195775,3515779.02872441,26190963.6684926,11893673.2809764,34199792.9846096,46907003.0112361,45852575.86993,17394394.0641999,12138515.7776499,14263188.2771042,7517880.78490176,17610654.6652332,54632247.9594857,40888711.2210115,46008129.403443,48391728.6597892,96355151.5567828,154810571.566913,50540374.0055588,133213240.542366,37204459.7544508,39553077.2934757,128214298.453316,123505277.470793,46957155.6912695,9772903.77586839,8214158.64583226,1458223.14645677,5578513.94656576,5040154.22773912,13224943.5770934,22242071.2314542,55344799.6352142,115506555.951579,6934775.13400989,15581093.6144297,22893693.1122767,57603656.9668652,108737428.881114,97084237.4182579,58787080.4012845,18652474.7949957,9742829.96076945,32975513.6504335,36779927.2035959,43914605.4510929,73384437.95839,14146738.4339397,65480881.1207251,60558977.0223966,45433968.5431309,39258001.4432078
"276",2020-10-01,1031,33413,211049519,84558.7146449249,452655.483664099,828541.780144215,10727336.6835549,941921.308212632,987955.478789548,1512791.21841768,11681074.2616286,1063792.40520551,944246.966352431,2798928.83458611,2870273.4584,2595909.0837,3693366.5825,26043510.6446,12916230.5628,35646263.7591,46114319.9015,46557523.8914,18340203.2011,12430816.6691,14541311.8591,7724412.3954,20197438.9683,56835635.4667,42568687.9823,48499179.4662,51833761.8664,97948081.7679,150393887.2394,46810783.3142,129120095.7242,34295546.8375,38263277.7947,124287061.7391,127473909.476,45354541.6331,10109271.9601,7196788.5979,1540661.4887,6057121.1953,5128503.3117,13296119.697,22054674.7355,56434641.3806,114135579.8752,7703307.4435,15554349.5503,22772243.1001,57848673.1579,107149840.7963,100438466.0921,57996407.8212,19057771.5657,10278111.5753,36068362.7971,36785931.1617,45101282.2103,72875398.9107,13549379.1198,67894630.2623,59072760.3681,44046034.6153,40036093.7543,2735792.80914877,2570927.10135302,3575479.34759011,26036588.2610395,11976324.9086485,35560100.8466865,46429568.7123183,45969508.0202937,17549634.0832484,12109460.529099,14277246.8306111,7508225.3832954,18336760.9477282,54826416.033126,40769338.8664874,46662776.5062525,49495785.8087789,96629180.8331611,153916270.544348,48847854.9095607,132205556.367663,36644409.4319841,39472798.047045,127356155.601967,124705518.075038,46479796.9548216,9856776.37151761,7758787.44238489,1485610.31423108,5684039.83134326,5076678.26660079,13286031.0423137,22186220.4097245,55547057.711429,115182525.150936,7346467.94857032,15580143.5389731,22911308.9613035,57642170.9243634,108422285.632985,98392639.8844895,58051660.1529167,18830904.4744704,10040205.6585903,33565607.0108255,36643769.5571021,44657766.5972582,72648119.1315483,13780728.9101225,65853870.9863027,60287769.031696,45323485.888163,39471541.8521834
"277",2020-10-02,728,36157,211049519,85174.3765607367,529889.00353603,904920.084629599,9365129.18753514,858868.645211934,988427.003908628,1429449.32548705,11650550.1766844,1063142.324244,919173.558268225,1862071.09243603,3018008.1217,2680328.8913,3756681.4382,24439534.3002,12029822.583,34401071.597,45059072.3065,44932442.5951,16968381.3276,11481093.8336,13422749.4084,6500325.1852,17179430.8466,54957294.7476,41534545.3392,46093214.9496,50884039.0309,98707860.0363,153791784.4953,47866030.9092,130914016.6357,33303614.0982,38558747.1213,125236784.5746,128212582.7925,46198739.7091,9940432.3449,7196788.5979,1308507.0178,5782756.8206,5086293.4079,13992583.1097,22244619.3026,54872874.94,114832043.2879,6648059.8485,15997553.5402,23447601.5609,55527128.4489,109408070.6496,97969186.7198,61309885.2695,19163296.3252,9961537.2968,32797095.2526,37862283.7086,45059072.3065,75914511.9843,13211699.8894,65573085.5533,59874748.5403,45227911.9217,40373772.9847,2755575.26046587,2565331.909339,3662760.09546493,25433030.7737306,11949346.4324776,35662152.8422066,45698505.0381187,45655145.9888036,17253661.7507121,11991779.1440777,14104308.4921174,7196921.07276862,17979802.2464932,54730970.6447618,40582216.757339,46615883.6707634,49975567.5252132,96953923.5828806,154378303.691052,48171835.4498909,131457232.675078,35920156.8549656,39475614.0900858,126937102.281378,125619499.247244,46423635.4541128,9880337.26361145,7438041.83727396,1442713.56072646,5689935.94458337,5099380.78630327,13651002.7532016,22221890.7904093,55472773.2636391,115023438.388647,7047895.78994392,15796033.0748089,23035556.5385688,57267097.2786628,108576958.924315,98197802.2996396,59301487.0934899,19010968.8664068,10074013.5055943,33222855.661123,36785768.7662657,44717331.2140368,73798901.1662542,13413630.1037733,65734523.5211696,60217270.7826226,45324335.6112736,39728821.5849395
"278",2020-10-03,708,33431,211049519,45164.3125661112,566524.274211993,911555.029467201,9365129.18753514,858868.645211934,988427.003908628,1429449.32548705,11620443.349699,1062503.38275585,897541.715097814,1233668.07539327,2870273.4584,2680328.8913,3566736.8711,25347047.2319,11713248.3045,33662398.2805,45417856.4888,44067139.5672,17601529.8846,11438883.9298,13612693.9755,7724412.3954,17453795.2213,53627682.7779,41555650.2911,49026803.2637,51221718.2613,101324874.0719,157632885.7411,53733207.5374,135071692.16,35245269.673,40036093.7543,130069818.5597,125912143.0354,45797745.623,10257006.6234,8104301.5296,1477346.633,6099331.0991,5065188.456,12768495.8995,22181304.4469,55083924.459,115950605.7386,7091263.8384,14646836.6186,22181304.4469,55970332.4388,111159781.6573,97378248.0666,59642594.0694,19669815.1708,11206729.4589,32227261.5513,34633226.0679,44974652.4989,79164674.5769,13570484.0717,62386237.8164,60381267.3859,45671115.9116,42610897.8861,2747916.81625784,2561576.28391822,3637040.00698001,25208114.8310718,11892147.4594757,35210966.1889428,45320183.6137367,45194824.5570553,17204856.4725652,11879177.4680656,13976874.699823,7355383.62694374,17807072.6934495,54460973.233117,40431990.0334804,47333900.9805646,50500505.6307459,97503035.8302305,155945188.848366,50864528.1369902,132848851.268436,35713933.0071429,39874547.9286922,127703325.256918,125600322.704222,46171382.4842525,9978096.81399312,7678521.01947775,1453724.27475313,5813643.88585461,5114362.38266417,13339248.9488547,22197148.1360397,55445100.0101299,115075397.412764,7066903.9707832,15220002.6707747,22940508.9214094,56997807.1825093,108989980.900999,97812162.5578158,59389479.765792,19400942.4067779,10767102.0596761,32820542.0366908,36142288.4334564,44758534.3242592,76516863.5335121,13230726.166349,65017579.9349822,60232852.9834208,45365108.1416162,40460273.0838668
"279",2020-10-04,599,26310,211049519,6085.61291194005,553821.787521917,794155.577632303,11106062.0001501,1341257.2916732,1217744.11328257,1865578.07802692,11613025.2239549,1063820.05703208,1216687.53778071,1003444.12216145,2490384.3242,2194914.9976,3334582.4002,23785280.7913,11080099.7475,31488588.2348,45839955.5268,44320398.99,17643739.7884,12240872.102,13464959.3122,6964634.127,16440757.5301,51242823.2132,39888359.091,47528351.6788,47253987.3041,88809637.5952,158645923.4323,56371326.5249,137688706.1956,44151559.3748,33978972.559,132581307.8358,124983525.1518,46958517.9775,11206729.4589,7365628.2131,1751711.0077,4980768.6484,5128503.3117,13275014.7451,21463736.0823,54345251.1425,116815908.7665,5824966.7244,14710151.4743,21928045.0241,57152209.7452,111434146.032,96660679.702,60740051.5682,20070809.2569,10235901.6715,30475550.5436,36237202.4123,45037967.3546,78932520.106,14330262.3401,61795299.1632,62681707.143,46705258.5547,39867254.1391,2683768.14454796,2478598.523177,3512125.22485548,24604087.6291024,11772253.2712218,33718667.382643,45168482.6267467,44878471.5229657,17197243.7348747,11854345.7318174,13833889.4814054,7268306.03445443,17415097.3660681,53873166.9629791,40128919.0169301,47523957.8727028,49252211.7189175,96892683.9270212,157465211.232037,54174577.8758442,134459383.291635,37834089.3048216,38646086.5188031,129036630.597987,125284568.583648,46462275.1575366,10308173.4139718,7475979.76272685,1541524.33565226,5531949.4600895,5137834.97121047,13340953.4646885,21803386.2048148,55322185.5330203,115249108.61043,6440987.86249988,14844945.82954,22200878.0918664,56978838.2554389,109352929.996214,97233594.3469573,60044304.9905574,19869950.8472981,10673281.331003,32073704.846473,35973216.971135,44804437.9623583,77496374.2624569,13296831.4115155,64264570.3258784,60578014.3856072,45491800.3764333,40460100.0230181
"280",2020-10-05,365,8456,211049519,24007.8553165495,553075.125320417,738756.830212966,11106062.0001501,1341257.2916732,1217744.11328257,1865578.07802692,11605452.6859257,1065114.99105766,1370030.73780806,1141770.40321482,2849168.5065,2532594.228,3693366.5825,25663621.5104,11544408.6893,32607150.6855,45713325.8154,44953547.547,17685949.6922,12008717.6311,14667941.5705,7175683.646,16841751.6162,55189449.2185,39529574.9087,47486141.775,45143492.1141,92566319.0334,151174770.4597,53543262.9703,139081633.021,46494209.0357,36996980.6807,135493791.198,121670047.7035,49364482.4941,10805735.3728,8779659.9904,1688396.152,5508392.4459,4643089.418,13190594.9375,21759205.4089,56434641.3806,115021987.855,6711374.7042,15237775.2718,23025502.5229,58312982.0997,107782989.3533,97905871.8641,60423477.2897,19311030.9885,10109271.9601,33620188.3767,36574881.6427,45037967.3546,75407993.1387,15132250.5123,66480598.485,59241599.9833,45375646.585,39951673.9467,2683884.07251307,2463258.8116393,3588718.73599307,24621720.1715541,11710827.2957623,33197653.0407223,45027957.8797178,44769302.9249611,17261061.7485783,11810669.3138616,13935704.417092,7218153.07811596,17207852.1559131,53913801.6392773,39820943.1362181,47665843.1525324,47498631.8400157,96671532.7741426,156178179.589459,54583464.1064853,136330254.924894,41641305.5628323,38475979.4623322,131160663.873989,123920133.381206,47682734.4155557,10491945.8140642,8089039.50276916,1597719.02433872,5485268.81962763,5074368.70835851,13297986.8507706,21667168.6088928,55489928.0805832,115141824.210731,6440291.60761322,14858470.0705221,22500174.8682398,57170636.6863494,109146985.168225,97447696.8897759,60361448.9009203,19747445.7372232,10512875.3476868,32233277.2618945,35917224.2206004,44845746.7504617,77235592.6312422,13577616.5107597,64526103.0663949,60381848.4873874,45496240.9066571,40464727.4658626
"281",2020-10-06,323,11946,211049519,19732.917170879,468252.050432361,679765.744248055,10916328.0177743,635464.978828611,760454.637017083,914049.331306581,11598035.9138469,1062573.81205154,968994.852383288,948171.611151469,2448174.4204,2448174.4204,3229057.6407,25726936.3661,12747390.9476,34886485.4907,45565591.1521,46916308.0737,17981419.0188,12810705.8033,14878991.0895,8125406.4815,18720092.3353,55273869.0261,40373772.9847,47866030.9092,47253987.3041,99003329.3629,152208913.1028,48879068.6004,133531030.6713,38474327.3137,39001951.1112,127030705.4861,121712257.6073,49575532.0131,10721315.5652,8779659.9904,1772815.9596,5318447.8788,5234028.0712,13380539.5046,22751138.1482,56814530.5148,112869282.7612,6394800.4257,16250812.963,24397324.3964,57426574.1199,106558902.1431,98201341.1907,59727013.877,19733130.0265,10320321.4791,34907590.4426,37798968.8529,44869127.7394,74015066.3133,15132250.5123,68042364.9256,60803366.4239,44468133.6533,37735653.9972,2624654.09864335,2437323.48764403,3438029.12746615,24657373.2365992,11782939.371323,33906852.5813928,44913041.8591436,45157155.4646456,17727816.6527871,11848995.7982406,14052754.489036,7278854.02124675,17478643.1188219,53969750.0221214,39636463.3831683,47874412.2009752,47077537.9579299,96980906.1564293,155099794.252288,52086821.027455,135769741.758927,40695027.9338184,38692173.1592221,129602664.903705,122902399.138532,48683239.6622313,10621482.3250408,8527461.87152145,1669153.11119481,5396127.78281668,5115824.25101791,13338736.4513145,22076255.9592775,55697346.7197388,114748651.0539,6306734.47579159,15415037.1503575,23128024.6507633,57186253.6688886,108795667.671401,97785657.1043366,60224757.6197299,19853080.295836,10488823.6367087,32750489.3349338,36178233.6386482,44858703.9785807,76532889.1906534,13831314.0884032,65070175.9386641,60436773.1469464,45424386.5514255,39930349.6766669
"282",2020-10-07,819,41906,211049519,29744.5666496344,434169.52515098,662565.12483995,11517877.3531715,690608.262213112,745634.981353775,993367.126909673,11595353.6650966,1059952.85504012,764733.736934086,1006369.63575971,2595909.0837,2469279.3723,3461212.1116,26697764.1535,11671038.4007,34844275.5869,45692220.8635,45861060.4787,17685949.6922,11101204.6994,13718218.735,7196788.5979,17875894.2593,55864807.6793,40078303.6581,47739401.1978,50229785.522,101430398.8314,154171673.6295,52255860.9044,133573240.5751,36194992.5085,41049131.4455,127874903.5621,124202641.9315,47021832.8332,10890155.1804,8441980.76,1709501.1039,5297342.9269,4621984.4661,13507169.216,22540088.6292,57447679.0718,112932597.6169,6795794.5118,15955343.6364,22434563.8697,58692871.2339,107170945.7482,98306865.9502,58756186.0896,20345173.6316,10573580.9019,33957867.6071,38136648.0833,45227911.9217,73719596.9867,14625731.6667,67155956.9458,61267675.3657,45080177.2584,37545709.4301,2595106.90086125,2419036.96846384,3432273.14162778,26047052.0017669,11738341.3202071,34369628.7498561,44924115.3788574,45262925.6618636,17767427.5860009,11725311.1747575,13971345.3503961,7232664.12977372,17530296.2857122,54116009.3009487,39448661.3268416,48004933.8490089,48016874.8831091,97476905.4586312,154840600.699369,52047364.2312427,135434475.500168,39685708.1050949,39243039.7203698,129678929.353771,122990114.506497,48259983.5295147,10773401.9040549,8617180.43753504,1705787.65349479,5323487.15232242,5048140.37905227,13419193.0276857,22266421.9082753,55981930.2599326,114395450.933396,6432135.68682907,15671017.7764877,23060296.7681385,57416390.2683115,108558905.301736,98103696.2608489,59633171.3810451,20217060.5406681,10582243.7842755,32998322.4956844,36598069.7147458,44921143.4343465,74874236.3228921,13930971.1289443,65448444.0089888,60547267.5763199,45405804.0528777,39365160.4841079
"283",2020-10-08,734,31553,211049519,64436.5584594255,460338.017384059,719060.826610571,11517877.3531715,690608.262213112,745634.981353775,993367.126909673,11592940.0671047,1057375.30420815,619120.117114664,872339.461065411,2490384.3242,2448174.4204,3419002.2078,25937985.8851,12473026.5729,36110572.7009,44130454.4229,46768573.4104,17158325.8947,12810705.8033,15068935.6566,7724412.3954,18234678.4416,55759282.9198,40268248.2252,48077080.4282,49702161.7245,99678687.8237,153390790.4092,52192546.0487,133298876.2004,35203059.7692,41534545.3392,128149267.9368,124561426.1138,46494209.0357,10890155.1804,8674135.2309,1962760.5267,5212923.1193,4727509.2256,12705181.0438,23342076.8014,55949227.4869,114346629.3942,7260103.4536,15237775.2718,23363181.7533,56962265.1781,108226193.3432,96956149.0286,60993310.991,20091914.2088,10172586.8158,34506596.3565,36237202.4123,45291226.7774,74964789.1488,14456892.0515,66459493.5331,60423477.2897,45354541.6331,38812006.5441,2554356.26602224,2400577.17810248,3414004.03283224,26353702.9849555,11777362.1316932,35291635.7176421,44441846.975544,45603333.078182,17242712.612689,11774572.0319434,14115268.8941705,7238171.72649557,17676828.7717734,54253144.5002701,39312725.9175849,48185564.7580471,48570445.9895387,97805326.8381339,154202131.596602,51889791.6529405,135060457.243029,38714354.213501,39803896.5748174,129300989.352363,123244945.490205,47649151.022267,10892975.8126006,8777765.57740682,1813550.12711921,5247619.43969395,4991567.50033215,13098566.7211178,22799677.66307,56024852.4412898,114285022.634616,6785360.3117741,15477741.7118327,23139651.4105759,57334629.2511149,108489561.088379,97679188.5667912,60333032.6978077,20292165.9266142,10413387.2363812,33399572.1175567,36471737.931543,44987218.7112856,74727026.6246616,13982820.4316027,65671012.8105187,60535341.4528826,45411027.9477243,39186192.1006328
