"","date","deaths","cases","population","cases_daily","cases_contagious","cases_active","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_chills","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_cli_past_smooth","pct_ili_past_smooth","pct_fever_past_smooth","pct_cough_past_smooth","pct_difficulty_breathing_past_smooth","pct_fatigue_past_smooth","pct_stuffy_runny_nose_past_smooth","pct_aches_muscle_pain_past_smooth","pct_sore_throat_past_smooth","pct_chest_pain_past_smooth","pct_nausea_past_smooth","pct_anosmia_ageusia_past_smooth","pct_eye_pain_past_smooth","pct_headache_past_smooth","pct_cmnty_sick_past_smooth","pct_ever_tested_past_smooth","pct_tested_recently_past_smooth","pct_worked_outside_home_past_smooth","pct_grocery_outside_home_past_smooth","pct_ate_outside_home_past_smooth","pct_spent_time_with_non_hh_past_smooth","pct_attended_public_event_past_smooth","pct_used_public_transit_past_smooth","pct_direct_contact_with_non_hh_past_smooth","pct_wear_mask_all_time_past_smooth","pct_wear_mask_most_time_past_smooth","pct_wear_mask_half_time_past_smooth","pct_wear_mask_some_time_past_smooth","pct_no_public_past_smooth","pct_feel_nervous_all_time_past_smooth","pct_feel_nervous_most_time_past_smooth","pct_feel_nervous_some_time_past_smooth","pct_feel_nervous_little_time_past_smooth","pct_feel_nervous_none_time_past_smooth","pct_feel_depressed_all_time_past_smooth","pct_feel_depressed_most_time_past_smooth","pct_feel_depressed_some_time_past_smooth","pct_feel_depressed_little_time_past_smooth","pct_feel_depressed_none_time_past_smooth","pct_worried_ill_covid19_very_past_smooth","pct_worried_ill_covid19_somewhat_past_smooth","pct_worried_ill_covid19_notTooWorried_past_smooth","pct_worried_ill_covid19_notWorried_past_smooth","pct_enough_toEat_very_worried_past_smooth","pct_enough_toEat_somewhat_worried_past_smooth","pct_enough_toEat_notToo_worried_past_smooth","pct_enough_toEat_not_worried_past_smooth","pct_chills_past_smooth"
"65",2020-05-18,0,0,12771246,0,572.133093933244,572.133093933244,607911.3096,607911.3096,607911.3096,1014036.9324,404848.4982,3243896.484,1621948.242,1795637.1876,607911.3096,598971.4374,607911.3096,607911.3096,404848.4982,2554249.2,952734.9516,968060.4468,8514589.7082,6584854.4376,4120003.9596,1883758.785,4256656.2918,2837770.8612,3243896.484,4256656.2918,7324309.581,2066387.6028,375474.6324,187737.3162,0,938686.581,425282.4918,0,638562.3,2767529.0082,8939872.2,213279.8082,425282.4918,851842.1082,1702407.0918,9578434.5,4694710.0296,2066387.6028,1690912.9704,2441862.2352,3192811.5,2817336.8676,1690912.9704,3568286.1324,404848.4982,NA,NA,NA,NA,607911.3096,607911.3096,607911.3096,1014036.9324,404848.4982,3243896.484,1621948.242,1795637.1876,607911.3096,598971.4374,607911.3096,607911.3096,404848.4982,2554249.2,952734.9516,968060.4468,8514589.7082,6584854.4376,4120003.9596,1883758.785,4256656.2918,2837770.8612,3243896.484,4256656.2918,7324309.581,2066387.6028,375474.6324,187737.3162,938686.581,425282.4918,0,638562.3,2767529.0082,8939872.2,213279.8082,425282.4918,851842.1082,1702407.0918,9578434.5,4694710.0296,2066387.6028,1690912.9704,2441862.2352,3192811.5,2817336.8676,1690912.9704,3568286.1324,404848.4982
"66",2020-05-19,0,138,12771246,0,572.133093933244,572.133093933244,532560.9582,532560.9582,1063844.7918,798202.875,532560.9582,4523575.3332,1330763.8332,1862047.6668,1063844.7918,1330763.8332,1330763.8332,265641.9168,532560.9582,1302667.092,766274.76,781600.2552,6385623,4891387.218,4891387.218,3332018.0814,5163414.7578,2173666.0692,3804554.1834,3532526.6436,6130198.08,3065099.04,510849.84,766274.76,0,766274.76,0,593862.939,297570.0318,2079158.8488,9800654.1804,297570.0318,0,297570.0318,2375451.756,9800654.1804,6385623,766274.76,1532549.52,2298824.28,2809674.12,3320523.96,2043399.36,2809674.12,1086833.0346,NA,NA,NA,NA,532560.9582,532560.9582,1063844.7918,798202.875,532560.9582,4523575.3332,1330763.8332,1862047.6668,1063844.7918,1330763.8332,1330763.8332,265641.9168,532560.9582,1302667.092,766274.76,781600.2552,6385623,4891387.218,4891387.218,3332018.0814,5163414.7578,2173666.0692,3804554.1834,3532526.6436,6130198.08,3065099.04,510849.84,766274.76,766274.76,0,593862.939,297570.0318,2079158.8488,9800654.1804,297570.0318,0,297570.0318,2375451.756,9800654.1804,6385623,766274.76,1532549.52,2298824.28,2809674.12,3320523.96,2043399.36,2809674.12,1086833.0346
"67",2020-05-20,2,67,12771246,9.46934828284998,581.602442216094,581.602442216094,710081.2776,0,1182617.3796,710081.2776,0,3547852.1388,1204328.4978,1204328.4978,1204328.4978,946349.3286,964229.073,946349.3286,472536.102,4876061.7228,881215.974,896541.4692,6385623,7036956.546,4347332.1384,1135363.7694,4789217.25,2660250.5418,3575948.88,3855639.1674,7045896.4182,2422705.3662,0,0,0,881215.974,303955.6548,303955.6548,0,2736878.0178,9426456.6726,303955.6548,0,911866.9644,2432922.363,9122501.0178,4403525.6208,1320546.8364,660273.4182,2862036.2286,2642370.7974,2201762.8104,1761154.8234,2642370.7974,241376.5494,NA,NA,NA,NA,710081.2776,0,1182617.3796,710081.2776,0,3547852.1388,1204328.4978,1204328.4978,1204328.4978,946349.3286,964229.073,946349.3286,472536.102,4876061.7228,881215.974,896541.4692,6385623,7036956.546,4347332.1384,1135363.7694,4789217.25,2660250.5418,3575948.88,3855639.1674,7045896.4182,2422705.3662,0,0,881215.974,303955.6548,303955.6548,0,2736878.0178,9426456.6726,303955.6548,0,911866.9644,2432922.363,9122501.0178,4403525.6208,1320546.8364,660273.4182,2862036.2286,2642370.7974,2201762.8104,1761154.8234,2642370.7974,241376.5494
"68",2020-05-21,0,0,12771246,55.0126863834616,636.615128599555,636.615128599555,432945.2394,215834.0574,1081724.5362,865890.4788,219665.4312,2862036.2286,881215.974,1320546.8364,648779.2968,660273.4182,219665.4312,1100881.4052,0,2767529.0082,607911.3096,1236256.6128,3192811.5,6157017.6966,5017822.5534,1140472.2678,5245150.7322,1625779.6158,3192811.5,3523586.7714,8108464.0854,1418885.4306,404848.4982,203062.8114,0,1014036.9324,245207.9232,245207.9232,491692.971,1719009.7116,10070127.471,245207.9232,0,491692.971,2210702.6826,9823642.4232,6284730.1566,1825011.0534,1014036.9324,1418885.4306,3445682.1708,1825011.0534,2837770.8612,2432922.363,215834.0574,NA,NA,NA,NA,432945.2394,215834.0574,1081724.5362,865890.4788,219665.4312,2862036.2286,881215.974,1320546.8364,648779.2968,660273.4182,219665.4312,1100881.4052,0,2767529.0082,607911.3096,1236256.6128,3192811.5,6157017.6966,5017822.5534,1140472.2678,5245150.7322,1625779.6158,3192811.5,3523586.7714,8108464.0854,1418885.4306,404848.4982,203062.8114,1014036.9324,245207.9232,245207.9232,491692.971,1719009.7116,10070127.471,245207.9232,0,491692.971,2210702.6826,9823642.4232,6284730.1566,1825011.0534,1014036.9324,1418885.4306,3445682.1708,1825011.0534,2837770.8612,2432922.363,215834.0574
"69",2020-05-22,1,204,12771246,169.808508433366,806.423637032921,806.423637032921,432945.2394,432945.2394,432945.2394,1731780.9576,648779.2968,2597671.4364,865890.4788,865890.4788,865890.4788,648779.2968,648779.2968,648779.2968,432945.2394,3030616.6758,1029362.4276,618128.3064,0,6498009.9648,5601468.4956,1596405.75,5017822.5534,1596405.75,2280944.5356,3463561.9152,8445624.9798,2265619.0404,412511.2458,0,0,823745.367,0,0,928469.5842,2554249.2,9288527.2158,232436.6772,232436.6772,464873.3544,1858216.293,9984560.1228,8033113.734,1441873.6734,618128.3064,1029362.4276,3914386.899,2060001.9798,1441873.6734,3707492.7138,432945.2394,NA,NA,NA,NA,432945.2394,432945.2394,432945.2394,1731780.9576,648779.2968,2597671.4364,865890.4788,865890.4788,865890.4788,648779.2968,648779.2968,648779.2968,432945.2394,3030616.6758,1029362.4276,618128.3064,0,6498009.9648,5601468.4956,1596405.75,5017822.5534,1596405.75,2280944.5356,3463561.9152,8445624.9798,2265619.0404,412511.2458,0,823745.367,0,0,928469.5842,2554249.2,9288527.2158,232436.6772,232436.6772,464873.3544,1858216.293,9984560.1228,8033113.734,1441873.6734,618128.3064,1029362.4276,3914386.899,2060001.9798,1441873.6734,3707492.7138,432945.2394
"70",2020-05-23,0,0,12771246,0,806.423637032921,806.423637032921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71",2020-05-24,1,109,12771246,0,806.423637032921,806.423637032921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72",2020-05-25,0,99,12771246,0,806.423637032921,806.423637032921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73",2020-05-26,0,0,12771246,0,678.984496501676,806.423637032921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74",2020-05-27,0,83,12771246,0,441.390825422404,806.423637032921,245207.9232,245207.9232,982108.8174,491692.971,250316.4216,4337115.1416,1687081.5966,2003808.4974,500632.8432,982108.8174,1001265.6864,750949.2648,750949.2648,4006339.8702,2089375.8456,1501898.5296,8514589.7082,8601434.181,5163414.7578,2394608.625,5213222.6172,2867144.727,3575948.88,4911821.2116,7895184.2772,2089375.8456,0,232436.6772,0,1160906.2614,0,544055.0796,814805.4948,2445693.609,8966691.8166,0,1111098.402,555549.201,2776468.8804,8329406.6412,5573371.7544,1858216.293,1625779.6158,1858216.293,4180028.8158,2089375.8456,1858216.293,2786685.8772,500632.8432,NA,NA,NA,NA,245207.9232,245207.9232,982108.8174,491692.971,250316.4216,4337115.1416,1687081.5966,2003808.4974,500632.8432,982108.8174,1001265.6864,750949.2648,750949.2648,4006339.8702,2089375.8456,1501898.5296,8514589.7082,8601434.181,5163414.7578,2394608.625,5213222.6172,2867144.727,3575948.88,4911821.2116,7895184.2772,2089375.8456,0,232436.6772,1160906.2614,0,544055.0796,814805.4948,2445693.609,8966691.8166,0,1111098.402,555549.201,2776468.8804,8329406.6412,5573371.7544,1858216.293,1625779.6158,1858216.293,4180028.8158,2089375.8456,1858216.293,2786685.8772,500632.8432
"75",2020-05-28,1,88,12771246,0,359.376799405812,806.423637032921,425282.4918,425282.4918,425282.4918,1277124.6,638562.3,2060001.9798,851842.1082,1063844.7918,638562.3,1047242.172,425282.4918,213279.8082,851842.1082,1883758.785,618128.3064,1466139.0408,0,7266838.974,4624468.1766,2862036.2286,6165957.5688,1982097.3792,2862036.2286,4481430.2214,7209368.367,1854384.9192,205617.0606,0,205617.0606,1647490.734,265641.9168,0,532560.9582,2660250.5418,9312792.5832,265641.9168,0,265641.9168,1330763.8332,10909198.3332,4943749.3266,2471236.101,618128.3064,1647490.734,3707492.7138,2678130.2862,823745.367,2678130.2862,213279.8082,NA,NA,NA,NA,425282.4918,425282.4918,425282.4918,1277124.6,638562.3,2060001.9798,851842.1082,1063844.7918,638562.3,1047242.172,425282.4918,213279.8082,851842.1082,1883758.785,618128.3064,1466139.0408,0,7266838.974,4624468.1766,2862036.2286,6165957.5688,1982097.3792,2862036.2286,4481430.2214,7209368.367,1854384.9192,205617.0606,0,1647490.734,265641.9168,0,532560.9582,2660250.5418,9312792.5832,265641.9168,0,265641.9168,1330763.8332,10909198.3332,4943749.3266,2471236.101,618128.3064,1647490.734,3707492.7138,2678130.2862,823745.367,2678130.2862,213279.8082
"76",2020-05-29,1,107,12771246,104.811951258165,339.102494357843,911.235588291087,0,0,0,911866.9644,0,2422705.3662,448270.7346,1120038.2742,455933.4822,448270.7346,228605.3034,228605.3034,455933.4822,2380560.2544,1514669.7756,1320546.8364,0,7393274.3094,5017822.5534,3019122.5544,6734278.0158,1858216.293,3584888.7522,4403525.6208,7793014.3092,3030616.6758,865890.4788,0,215834.0574,215834.0574,521066.8368,260533.4184,781600.2552,1825011.0534,9383034.4362,255424.92,0,766274.76,2809674.12,8939872.2,5195342.8728,3246450.7332,1298835.7182,1081724.5362,3246450.7332,1514669.7756,1731780.9576,4112341.212,228605.3034,NA,NA,NA,NA,0,0,0,911866.9644,0,2422705.3662,448270.7346,1120038.2742,455933.4822,448270.7346,228605.3034,228605.3034,455933.4822,2380560.2544,1514669.7756,1320546.8364,0,7393274.3094,5017822.5534,3019122.5544,6734278.0158,1858216.293,3584888.7522,4403525.6208,7793014.3092,3030616.6758,865890.4788,0,215834.0574,521066.8368,260533.4184,781600.2552,1825011.0534,9383034.4362,255424.92,0,766274.76,2809674.12,8939872.2,5195342.8728,3246450.7332,1298835.7182,1081724.5362,3246450.7332,1514669.7756,1731780.9576,4112341.212,228605.3034
"77",2020-05-30,0,103,12771246,43.7593869326188,382.861881290462,954.994975223706,500632.8432,250316.4216,750949.2648,766274.76,0,3074038.9122,500632.8432,1927181.0214,255424.92,510849.84,250316.4216,521066.8368,255424.92,2043399.36,896541.4692,1367800.4466,7662747.6,6896472.84,4597648.56,3648744.9822,5619348.24,1862047.6668,2043399.36,3374163.1932,5824965.3006,2240076.5484,223496.805,0,223496.805,2240076.5484,283521.6612,567043.3224,567043.3224,1418885.4306,9933475.1388,277136.0382,0,277136.0382,2776468.8804,9439227.9186,6273236.0352,1568309.0088,1344812.2038,896541.4692,2016579.7434,2464850.478,2016579.7434,3808385.5572,0,NA,NA,NA,NA,500632.8432,250316.4216,750949.2648,766274.76,0,3074038.9122,500632.8432,1927181.0214,255424.92,510849.84,250316.4216,521066.8368,255424.92,2043399.36,896541.4692,1367800.4466,7662747.6,6896472.84,4597648.56,3648744.9822,5619348.24,1862047.6668,2043399.36,3374163.1932,5824965.3006,2240076.5484,223496.805,0,2240076.5484,283521.6612,567043.3224,567043.3224,1418885.4306,9933475.1388,277136.0382,0,277136.0382,2776468.8804,9439227.9186,6273236.0352,1568309.0088,1344812.2038,896541.4692,2016579.7434,2464850.478,2016579.7434,3808385.5572,0
"78",2020-05-31,1,50,12771246,67.2845684497524,450.146449740214,1022.27954367346,209448.4344,209448.4344,418896.8688,837793.7376,0,3296258.5926,823745.367,837793.7376,425282.4918,638562.3,209448.4344,213279.8082,638562.3,1915686.9,1144303.6416,1375463.1942,8514589.7082,7895184.2772,4412465.493,2554249.2,5804531.307,2786685.8772,4333283.7678,5245150.7322,7052282.0412,1524886.7724,762443.3862,0,0,381860.2554,277136.0382,555549.201,277136.0382,3053604.9186,8606542.6794,277136.0382,555549.201,1111098.402,1943783.6412,8884955.8422,4002508.4964,1144303.6416,572151.8208,3049773.5448,3049773.5448,762443.3862,572151.8208,4384368.7518,215834.0574,NA,NA,NA,NA,209448.4344,209448.4344,418896.8688,837793.7376,0,3296258.5926,823745.367,837793.7376,425282.4918,638562.3,209448.4344,213279.8082,638562.3,1915686.9,1144303.6416,1375463.1942,8514589.7082,7895184.2772,4412465.493,2554249.2,5804531.307,2786685.8772,4333283.7678,5245150.7322,7052282.0412,1524886.7724,762443.3862,0,381860.2554,277136.0382,555549.201,277136.0382,3053604.9186,8606542.6794,277136.0382,555549.201,1111098.402,1943783.6412,8884955.8422,4002508.4964,1144303.6416,572151.8208,3049773.5448,3049773.5448,762443.3862,572151.8208,4384368.7518,215834.0574
"79",2020-06-01,0,65,12771246,0,440.677101457364,894.840403142213,0,0,710081.2776,1891421.5326,0,2280944.5356,1182617.3796,472536.102,236268.051,472536.102,464873.3544,710081.2776,236268.051,3311584.0878,1100881.4052,1344812.2038,0,7859424.7884,4006339.8702,2701118.529,5157029.1348,2210702.6826,2254124.919,2837770.8612,6165957.5688,2862036.2286,881215.974,0,219665.4312,660273.4182,0,0,1086833.0346,1630888.1142,10053524.8512,0,555549.201,1111098.402,1665370.4784,9439227.9186,4624468.1766,1320546.8364,1320546.8364,2862036.2286,2862036.2286,1982097.3792,1100881.4052,4183860.1896,232436.6772,NA,NA,NA,NA,0,0,710081.2776,1644116.41493203,0,2311800.47096115,1182658.48146079,1063588.14925163,268801.529828735,474894.433796142,433663.456271952,710081.2776,470296.423592333,2599759.00051866,1098643.75488278,1399294.10288087,3031307.89058353,7654154.81346476,4356725.69092488,2941559.46460903,5216333.83219248,2247987.91500172,3141370.2364952,4069057.50158175,6279021.3501353,2248754.3218111,670310.203094111,0,958347.840718768,199274.180466484,298805.531587083,1048349.88368355,2263505.90158382,9630247.17378052,24921.2807595494,555549.200999997,972754.642150172,2284567.51778308,9187436.070212,5012763.28166824,1315133.45389739,1161533.89284523,2708417.82206987,2935236.74210408,1775790.03800844,1216658.64036644,4355345.01003363,233302.913934546
"80",2020-06-02,0,73,12771246,0,385.664415073903,657.246732062941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81",2020-06-03,0,0,12771246,0,215.855906640537,575.232706046349,481475.9742,481475.9742,964229.073,1251582.108,250316.4216,3855639.1674,1001265.6864,1501898.5296,750949.2648,736900.8942,750949.2648,750949.2648,750949.2648,1927181.0214,696032.907,946349.3286,6385623,7859424.7884,4523575.3332,2606611.3086,5321778.2082,2660250.5418,3909278.4006,4174920.3174,7753423.4466,1367800.4466,684538.7856,455933.4822,0,455933.4822,567043.3224,283521.6612,851842.1082,2837770.8612,8229790.9224,851842.1082,283521.6612,567043.3224,2554249.2,8514589.7082,4104678.4644,2052339.2322,1825011.0534,2508272.7144,2964206.1966,1825011.0534,2052339.2322,3648744.9822,1001265.6864,NA,NA,NA,NA,481475.9742,481475.9742,898761.265893489,1428417.23543646,250316.4216,3287432.83815421,1013504.31246896,1247768.17820697,639897.633870888,729321.998459322,751797.644186358,729747.023542447,544821.11644956,2592629.80444457,945015.536714915,1145768.74080506,3351391.25595055,7783551.92347979,4369767.606005,2549381.3327002,5270839.42353886,2484184.12650847,3322120.29531473,4142239.62631286,7158295.17068014,2063755.18159844,682824.760514769,455933.4822,857497.466075004,488502.661760768,298989.281219715,932476.26543759,2422591.48714077,8835923.90526993,831875.091380236,283521.6612,704219.454522564,2391731.67456743,8998817.48485383,4595341.20939396,2042438.55768,1363158.34038537,2706755.29985153,2939196.02858203,1770968.76523839,1545421.28079279,3872044.1198489,848235.288781862
"82",2020-06-04,0,42,12771246,0,215.855906640537,450.146449740214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83",2020-06-05,0,105,12771246,0,215.855906640537,450.146449740214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84",2020-06-06,0,69,12771246,0,215.855906640537,450.146449740214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85",2020-06-07,0,57,12771246,0,215.855906640537,440.677101457364,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86",2020-06-08,0,48,12771246,0,215.855906640537,385.664415073903,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87",2020-06-09,0,51,12771246,0,215.855906640537,215.855906640537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88",2020-06-10,0,42,12771246,0,111.043955382371,215.855906640537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89",2020-06-11,0,0,12771246,0,67.2845684497524,215.855906640537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
