"","X","country_agg","GID_0","gender","age_bucket","date","total_responses","weight_sums","pct_cli","pct_ili","pct_fever","pct_cough","pct_difficulty_breathing","pct_fatigue","pct_stuffy_runny_nose","pct_aches_muscle_pain","pct_sore_throat","pct_chest_pain","pct_nausea","pct_anosmia_ageusia","pct_eye_pain","pct_headache","pct_cmnty_sick","pct_ever_tested","pct_tested_recently","pct_worked_outside_home","pct_grocery_outside_home","pct_ate_outside_home","pct_spent_time_with_non_hh","pct_attended_public_event","pct_used_public_transit","pct_direct_contact_with_non_hh","pct_wear_mask_all_time","pct_wear_mask_most_time","pct_wear_mask_half_time","pct_wear_mask_some_time","pct_wear_mask_none_time","pct_no_public","pct_feel_nervous_all_time","pct_feel_nervous_most_time","pct_feel_nervous_some_time","pct_feel_nervous_little_time","pct_feel_nervous_none_time","pct_feel_depressed_all_time","pct_feel_depressed_most_time","pct_feel_depressed_some_time","pct_feel_depressed_little_time","pct_feel_depressed_none_time","pct_worried_ill_covid19_very","pct_worried_ill_covid19_somewhat","pct_worried_ill_covid19_notTooWorried","pct_worried_ill_covid19_notWorried","pct_enough_toEat_very_worried","pct_enough_toEat_somewhat_worried","pct_enough_toEat_notToo_worried","pct_enough_toEat_not_worried","pct_cli_weighted_sums","pct_ili_weighted_sums","pct_fever_weighted_sums","pct_cough_weighted_sums","pct_difficulty_breathing_weighted_sums","pct_fatigue_weighted_sums","pct_stuffy_runny_nose_weighted_sums","pct_aches_muscle_pain_weighted_sums","pct_sore_throat_weighted_sums","pct_chest_pain_weighted_sums","pct_nausea_weighted_sums","pct_anosmia_ageusia_weighted_sums","pct_eye_pain_weighted_sums","pct_headache_weighted_sums","pct_cmnty_sick_weighted_sums","pct_ever_tested_weighted_sums","pct_tested_recently_weighted_sums","pct_worked_outside_home_weighted_sums","pct_grocery_outside_home_weighted_sums","pct_ate_outside_home_weighted_sums","pct_spent_time_with_non_hh_weighted_sums","pct_attended_public_event_weighted_sums","pct_used_public_transit_weighted_sums","pct_direct_contact_with_non_hh_weighted_sums","pct_wear_mask_all_time_weighted_sums","pct_wear_mask_most_time_weighted_sums","pct_wear_mask_half_time_weighted_sums","pct_wear_mask_some_time_weighted_sums","pct_wear_mask_none_time_weighted_sums","pct_no_public_weighted_sums","pct_feel_nervous_all_time_weighted_sums","pct_feel_nervous_most_time_weighted_sums","pct_feel_nervous_some_time_weighted_sums","pct_feel_nervous_little_time_weighted_sums","pct_feel_nervous_none_time_weighted_sums","pct_feel_depressed_all_time_weighted_sums","pct_feel_depressed_most_time_weighted_sums","pct_feel_depressed_some_time_weighted_sums","pct_feel_depressed_little_time_weighted_sums","pct_feel_depressed_none_time_weighted_sums","pct_worried_ill_covid19_very_weighted_sums","pct_worried_ill_covid19_somewhat_weighted_sums","pct_worried_ill_covid19_notTooWorried_weighted_sums","pct_worried_ill_covid19_notWorried_weighted_sums","pct_enough_toEat_very_worried_weighted_sums","pct_enough_toEat_somewhat_worried_weighted_sums","pct_enough_toEat_notToo_worried_weighted_sums","pct_enough_toEat_not_worried_weighted_sums","pct_cli_weighted","pct_ili_weighted","pct_fever_weighted","pct_cough_weighted","pct_difficulty_breathing_weighted","pct_fatigue_weighted","pct_stuffy_runny_nose_weighted","pct_aches_muscle_pain_weighted","pct_sore_throat_weighted","pct_chest_pain_weighted","pct_nausea_weighted","pct_anosmia_ageusia_weighted","pct_eye_pain_weighted","pct_headache_weighted","pct_cmnty_sick_weighted","pct_ever_tested_weighted","pct_tested_recently_weighted","pct_worked_outside_home_weighted","pct_grocery_outside_home_weighted","pct_ate_outside_home_weighted","pct_spent_time_with_non_hh_weighted","pct_attended_public_event_weighted","pct_used_public_transit_weighted","pct_direct_contact_with_non_hh_weighted","pct_wear_mask_all_time_weighted","pct_wear_mask_most_time_weighted","pct_wear_mask_half_time_weighted","pct_wear_mask_some_time_weighted","pct_wear_mask_none_time_weighted","pct_no_public_weighted","pct_feel_nervous_all_time_weighted","pct_feel_nervous_most_time_weighted","pct_feel_nervous_some_time_weighted","pct_feel_nervous_little_time_weighted","pct_feel_nervous_none_time_weighted","pct_feel_depressed_all_time_weighted","pct_feel_depressed_most_time_weighted","pct_feel_depressed_some_time_weighted","pct_feel_depressed_little_time_weighted","pct_feel_depressed_none_time_weighted","pct_worried_ill_covid19_very_weighted","pct_worried_ill_covid19_somewhat_weighted","pct_worried_ill_covid19_notTooWorried_weighted","pct_worried_ill_covid19_notWorried_weighted","pct_enough_toEat_very_worried_weighted","pct_enough_toEat_somewhat_worried_weighted","pct_enough_toEat_notToo_worried_weighted","pct_enough_toEat_not_worried_weighted","pct_chills","pct_chills_weighted_sums","pct_chills_weighted","pct_finances_very_worried","pct_finances_somewhat_worried","pct_finances_notToo_worried","pct_finances_not_worried","pct_finances_very_worried_weighted_sums","pct_finances_somewhat_worried_weighted_sums","pct_finances_notToo_worried_weighted_sums","pct_finances_not_worried_weighted_sums","pct_finances_very_worried_weighted","pct_finances_somewhat_worried_weighted","pct_finances_notToo_worried_weighted","pct_finances_not_worried_weighted"
"1136",26092,"Puerto Rico, U.S.","PRI","male","overall","2020-07-28",280,891419.06,0.71,1.07,1.43,8.21,6.07,5.36,17.5,14.64,6.07,3.93,2.5,1.79,3.57,11.43,6.07,33.45,35.87,42.6,74.91,35.13,50.36,8.63,2.88,43.93,84.64,8.93,0.71,0.36,0.36,5,2.51,3.94,13.62,15.77,64.16,1.43,6.79,11.07,20.36,60.36,55.71,30.36,7.5,3.93,13.21,22.14,24.29,40,884209.74,1079474.35,1798603.95,6746191.32,5166546.6,5845888.74,16330415.62,13576707.8,5604698.67,3544922.74,2441080.46,1742289.27,4173880.8,11630445.72,5901834.63,31132578.46,12809995.53,41563364.96,67463227.46,31714681.48,45271388,6936226.45,3075148.06,36938871.33,76668253.78,5998641.92,800780.5,309942.51,440315.83,4923971.28,3056528.27,3481884.67,12614165.75,13072770.93,56678058.1,2463057.97,5959725.09,9778723.25,15460399.72,55479999.78,52725274.88,26112004.14,5321523.08,2427911.07,12043730.34,19667636.32,21420497.03,35646625.27,0.99,1.21,2.02,7.57,5.8,6.56,18.32,15.23,6.29,3.98,2.74,1.95,4.68,13.05,6.62,34.92,14.37,46.63,75.68,35.58,50.79,7.78,3.45,41.44,86.01,6.73,0.9,0.35,0.49,5.52,3.43,3.91,14.15,14.67,63.58,2.76,6.69,10.97,17.34,62.24,59.15,29.29,5.97,2.72,13.51,22.06,24.03,39.99,2.14,2280924.67,2.56,25.36,33.93,17.86,22.86,21886737.74,29875440.12,16673459.49,20706268.46,24.55,33.51,18.7,23.23
"1137",26093,"Puerto Rico, U.S.","PRI","overall","18-34","2020-07-28",166,414143.31,1.2,2.41,3.01,10.24,7.23,7.83,19.88,12.05,8.43,9.04,9.64,4.82,7.23,27.11,11.45,30.12,48,44.24,67.88,32.12,56.71,10.37,1.22,51.81,87.95,6.02,1.2,0,0.6,4.22,6.75,3.68,22.7,23.31,43.56,3.61,7.23,19.88,17.47,51.81,66.27,21.69,5.42,4.22,19.28,25.9,22.29,32.53,908223.12,1140539.87,1290995.27,3842678.66,3206956.58,2747255.7,8104005.74,4134843.44,3447297.97,3460378.97,3572399.81,1624038.31,3106918.74,10111028.23,4529272.44,10626214.46,5116940.18,20260836.9,28101989.17,13649266.19,24047264.9,5260079.69,1061510.62,19596111.45,35895197.74,2556782.96,581384.59,0,440315.83,1940649.59,2412206.23,1701602.45,9112287.2,8841386.17,18867985.62,1645681.33,2168399.55,8038569.05,7011117.97,22550562.81,28533248.78,8816429.37,1797720.13,1640951.62,7475057.25,9876669.78,8719163.06,15343440.62,2.19,2.75,3.12,9.28,7.74,6.63,19.57,9.98,8.32,8.36,8.63,3.92,7.5,24.41,10.94,25.66,12.36,48.92,67.86,32.96,58.07,12.7,2.56,47.32,86.67,6.17,1.4,0,1.06,4.69,5.82,4.11,22,21.35,45.56,3.97,5.24,19.41,16.93,54.45,68.9,21.29,4.34,3.96,18.05,23.85,21.05,37.05,4.22,2392468.96,5.78,34.94,31.93,17.47,15.66,13298425.1,12823291.02,6730634.13,8561980.46,32.11,30.96,16.25,20.67
"1138",26094,"Puerto Rico, U.S.","PRI","overall","35-54","2020-07-28",273,599100.49,0,0,0.74,8.82,4.04,6.25,16.91,13.97,8.82,4.4,4.8,1.47,2.94,19.12,6.59,35.32,25.26,39.11,77.12,34.19,46.32,5.88,2.57,42.49,94.14,3.3,0,0.73,0,1.83,1.84,6.25,17.28,20.22,54.41,1.83,7.69,16.12,20.15,54.21,63.74,27.84,3.3,3.66,17.58,26.01,26.01,30.4,0,0,922843.16,4558773.18,2441699.09,3276625.61,8932183.32,6959106.93,4313058.12,1857389.71,3954926.36,1060733.94,1852616.88,9517303.18,3839818.36,22609683.44,7167653.19,26174010.78,45189544.44,22005085.61,25414177.98,2924955.85,1873940.97,23223873.89,57121028.76,1786459.79,0,234607.27,0,767953.28,618885.08,2811395.98,12649501.36,10089703.2,33512964.65,522815.33,4420652.08,10201760.2,10837755.45,33927066.04,35267983.92,19156985.96,1747237.62,2137015.3,9244792,18365536.88,15651294.81,16648425.42,0,0,1.54,7.61,4.08,5.47,14.91,11.62,7.2,3.1,6.6,1.77,3.09,15.89,6.41,37.74,11.96,43.69,75.43,36.73,42.42,4.88,3.13,38.76,95.34,2.98,0,0.39,0,1.28,1.03,4.69,21.11,16.84,55.94,0.87,7.38,17.03,18.09,56.63,58.87,31.98,2.92,3.57,15.43,30.66,26.12,27.79,2.21,974163.47,1.63,31.87,35.53,18.68,13.92,16719613.66,24072802.54,10655406.47,8462226.44,27.91,40.18,17.79,14.12
"1139",26095,"Puerto Rico, U.S.","PRI","overall","55+","2020-07-28",314,809481.84,0.32,0.64,0.64,9.24,3.83,5.75,16.24,18.15,5.41,2.56,2.24,1.28,4.79,9.87,4.46,29.9,31.46,20.85,69.11,27.56,37.94,5.14,1.29,39.81,85.99,6.69,0.32,0.32,0,6.69,1.28,5.11,13.1,17.57,62.94,0.64,7.01,10.83,24.2,57.32,51.91,33.12,8.92,3.82,9.55,21.34,19.75,48.73,149815.23,345079.85,345079.85,8474589.13,3285576.86,4991582.57,16598807.5,16953081.29,6511735.52,2514421.21,1832228.03,891970.58,3964605.98,7732524.14,4128595.82,25378259.17,9239402.54,15777219.57,56072146.84,18748929.17,31085871.58,4021729.5,742747.35,33514372.68,68562831.91,5075460.79,323487.25,309942.51,0,6676461.16,1719966.2,3757653.44,7939961.61,14746075.23,52671249.56,1454147.19,5465721.47,7455113.09,16421664.78,50151537.09,45773186.6,24146339.06,6764646.92,2417364.95,6870069.02,15181637.59,18662753.87,39640950.71,0.19,0.43,0.43,10.47,4.06,6.17,20.51,20.94,8.04,3.11,2.26,1.1,4.9,9.55,5.1,31.35,11.41,19.49,69.27,23.16,38.4,4.97,0.92,41.4,84.7,6.27,0.4,0.38,0,8.25,2.12,4.64,9.81,18.22,65.07,1.8,6.75,9.21,20.29,61.96,56.55,29.83,8.36,2.99,8.49,18.75,23.06,48.97,1.28,546502.08,0.68,18.79,29.62,20.06,31.53,12810938.78,22534576.04,19668713.03,25933955.78,15.83,27.84,24.3,32.04
"1140",26096,"Puerto Rico, U.S.","PRI","overall","overall","2020-07-28",879,2177782.3,0.34,0.8,1.26,9.23,4.57,6.51,16.63,15.6,7.18,5.13,4.91,2.28,4.68,16.88,6.86,31.98,34.32,32.82,71.58,30.28,43.76,6.7,2,42.07,83.73,5.57,0.34,0.34,0.23,4.44,2.58,5.15,17.3,19.75,55.21,1.7,7.29,15.07,21.02,54.92,54.27,26.51,5.92,4.1,13.42,22.3,21.05,35.61,1058038.35,1595624.03,2953189.92,19919777.35,9775150.18,12885079.61,36282428.64,35100660.61,15909777.29,9366662.71,10794019.65,4819071.91,11032942.51,33985056.29,15928067.28,67309913.94,25540776.47,71293949.15,151360082.36,62314718.58,91323468.15,14630808.39,5080167.95,86262778.01,181275839.42,11548467.14,904871.84,544549.78,724288.39,11962169.77,4926153.15,9051778.47,35733614.85,36997765.58,116954068.4,4357038.37,13430842.76,31263532.89,37211823.66,118789053.23,118467601.14,58994211.59,11931842.9,8581292.04,26305785.4,47714397.19,47386352.22,80783488.14,0.49,0.73,1.36,9.15,4.49,5.92,16.66,16.12,7.31,4.3,4.96,2.21,5.07,15.61,7.31,30.91,11.73,32.74,69.5,28.61,41.93,6.72,2.33,39.61,83.24,5.3,0.42,0.25,0.33,5.49,2.26,4.16,16.41,16.99,53.7,2,6.17,14.36,17.09,54.55,54.4,27.09,5.48,3.94,12.08,21.91,21.76,37.09,2.39,4572923.81,2.1,27.24,31.9,18.4,22.45,47378009.86,65178704.17,38976409.37,51359676.29,21.76,29.93,17.9,23.58
"1141",27021,"Puerto Rico, U.S.","PRI","female","18-34","2020-07-29",99,224117.3,1.01,1.01,1.01,14.14,7.07,9.09,24.24,13.13,11.11,8.08,7.07,2.02,8.08,38.38,6.06,37.37,40.54,41.84,75.51,35.05,57.14,10.2,2.04,64.65,94.95,1.01,0,1.01,0,3.03,5.15,13.4,18.56,24.74,38.14,6.06,11.11,19.19,23.23,40.4,63.64,23.23,7.07,4.04,19.19,28.28,25.25,27.27,263920.69,263920.69,263920.69,2312809.99,1539828.16,1705297.46,4558092.25,2979185.41,2196680.11,1724757.24,1639795.3,385731.86,1821202.48,8336796.91,909635.84,7400002.18,2986104.82,8797800.44,17936206.63,7594573.16,11738908.18,2299788.04,366383.89,14336389.29,21765937.24,175257.08,0,105796.2,0,364739.44,874922.15,3322797.38,3130462.29,5854302.97,8812813.93,1012132.2,2629976.91,4202807.07,5554963.09,9011850.71,14115632.71,5235897.15,1881489.91,818757.4,4593412.28,6149962.84,6237109.16,5431245.69,1.18,1.18,1.18,10.32,6.87,7.61,20.34,13.29,9.8,7.7,7.32,1.72,8.13,37.2,4.06,33.02,13.32,39.26,80.03,33.89,52.38,10.26,1.63,63.97,97.12,0.78,0,0.47,0,1.63,3.9,14.83,13.97,26.12,39.32,4.52,11.73,18.75,24.79,40.21,62.98,23.36,8.4,3.65,20.5,27.44,27.83,24.23,3.03,1057387.11,4.72,38.38,20.2,29.29,12.12,9144795.35,4049110,6383430.2,2834394.42,40.8,18.07,28.48,12.65
"1142",27022,"Puerto Rico, U.S.","PRI","female","35-54","2020-07-29",145,272498.91,1.39,1.39,1.39,8.28,4.17,11.11,18.06,17.36,9.03,4.86,6.94,1.39,2.78,18.06,12.41,36.11,37.25,40.97,77.24,27.59,47.92,5.56,2.78,45.52,91.03,4.83,0,0,0,4.14,0,8.39,18.88,23.78,48.95,2.76,5.52,17.93,26.21,47.59,67.59,22.07,7.59,0,15.86,26.9,27.59,29.66,310275.91,310275.91,310275.91,1945713.98,809946.99,2395090.87,3698584.88,3911949.19,1847852.41,1225262.26,1675216.59,359183.83,562301.66,4677627.33,3414756.42,9079300.24,3821627.14,11984715.32,21051032.24,8589223.37,12268424.38,1762448.73,900019.69,12360737.11,24732241.69,1495075.66,0,0,0,1022573.16,0,1555243.59,4599553.02,6278939.42,14519290.87,466274.84,1170537.54,4255503.45,6655474.32,14702100.35,18441580.87,5364786.41,2462458.16,0,3759393.87,8123972.49,6787331.93,8579192.22,1.14,1.14,1.14,7.14,2.97,8.79,13.57,14.36,6.78,4.5,6.15,1.32,2.06,17.17,12.53,33.32,14.02,43.98,77.25,31.52,45.02,6.47,3.3,45.36,90.76,5.49,0,0,0,3.75,0,5.71,16.88,23.04,53.28,1.71,4.3,15.62,24.42,53.95,67.68,19.69,9.04,0,13.8,29.81,24.91,31.48,2.78,628890.9,2.31,29.66,35.17,24.83,10.34,6796970.09,11424552.58,6621517.45,2406850.38,24.94,41.93,24.3,8.83
"1143",27023,"Puerto Rico, U.S.","PRI","female","55+","2020-07-29",141,359509.7,0,0,0.71,9.22,1.42,6.38,11.35,19.86,4.96,3.55,2.13,0.71,2.84,12.06,2.84,30.43,54.76,15.11,72.86,26.43,42.14,5.71,0,39.72,92.2,3.55,0,0.71,0,3.55,0.71,2.84,11.35,13.48,71.63,0.71,2.84,9.93,21.99,64.54,39.01,41.13,7.09,9.93,4.96,18.44,19.15,57.45,0,0,195155.78,4155460.19,231663.64,2022046.95,5030153.63,6990806.88,1248486.01,1127512.98,375148.03,204105.39,743780.24,3021779.93,810628.81,12096683.53,7422387.17,5488017.92,22907916.97,8416143.52,13254145.94,1544783.91,0,13634020.91,32016858.95,2191338.68,0,150406.43,0,1592365.47,120487.88,1271238.2,3749101.03,3551034.23,27259108.19,120487.88,968569.31,2313883.13,6610052.39,25937976.81,13026989.24,14641686,2555609.67,4986370.18,1031302.07,6031380.37,5480940.12,23407346.97,0,0,0.54,11.56,0.64,5.62,13.99,19.45,3.47,3.14,1.04,0.57,2.07,8.41,2.25,33.65,20.65,15.27,63.72,23.41,36.87,4.3,0,37.92,89.06,6.1,0,0.42,0,4.43,0.34,3.54,10.43,9.88,75.82,0.34,2.69,6.44,18.39,72.15,36.24,40.73,7.11,13.87,2.87,16.78,15.25,65.11,3.55,1080575.4,3.01,9.93,26.95,25.53,37.59,2072175.63,9385732.13,7187379.38,17305682.39,5.76,26.11,19.99,48.14
"1144",27024,"Puerto Rico, U.S.","PRI","female","overall","2020-07-29",385,856125.9,0.78,0.78,1.04,10.13,3.91,8.85,17.19,17.19,8.07,5.21,5.21,1.3,4.17,21.09,7.27,34.38,43.85,31.76,75.2,29.06,48.17,6.81,1.57,48.31,92.47,3.38,0,0.52,0,3.64,1.57,7.61,16.01,20.21,54.59,2.86,5.97,15.32,23.9,51.95,56.1,29.35,7.27,4.68,12.73,24.16,23.9,39.22,574196.6,574196.6,769352.38,8413984.16,2581438.79,6122435.28,13286830.75,13881941.49,5293018.53,4077532.49,3690159.92,949021.08,3127284.38,16036204.17,5135021.08,28575985.95,14230119.12,26270533.69,61895155.84,24599940.05,37261478.5,5607020.68,1266403.58,40331147.31,78515037.88,3861671.42,0,256202.63,0,2979678.08,995410.03,6149279.17,11479116.34,15684276.62,50591212.99,1598894.92,4769083.76,10772193.64,18820489.8,49651927.87,45584202.81,25242369.57,6899557.74,5805127.58,9384108.21,20305315.7,18505381.21,37417784.88,0.67,0.67,0.9,9.83,3.02,7.15,15.52,16.21,6.18,4.76,4.31,1.11,3.65,18.73,6,33.38,16.62,30.69,72.3,28.73,43.52,6.55,1.48,47.11,91.71,4.51,0,0.3,0,3.48,1.16,7.18,13.41,18.32,59.09,1.87,5.57,12.58,21.98,58,53.24,29.48,8.06,6.78,10.96,23.72,21.62,43.71,3.12,2766853.41,3.23,24.68,28.31,26.23,20.78,18013941.07,24859394.71,20192327.04,22546927.19,21.04,29.04,23.59,26.34
"1145",27025,"Puerto Rico, U.S.","PRI","male","35-54","2020-07-29",98,263611.1,0,0,1.02,8.16,2.04,3.06,7.14,5.1,1.02,2.04,1.02,1.02,0,16.33,4.08,39.58,44.74,57.14,73.47,38.78,46.94,11.22,0,59.18,89.8,8.16,0,0,0,2.04,4.08,6.12,10.2,17.35,62.24,2.04,5.1,9.18,13.27,70.41,63.27,28.57,7.14,1.02,20.41,19.39,30.61,29.59,0,0,148508.87,2237826.37,390837.84,423369.11,1273661.72,1072753.05,481921.59,818531.14,354884.58,133526.96,0,4256204.73,930018.79,8350472.96,3442803.21,14675864.76,18966994.31,10194805.3,10613697.84,3445231.84,0,13880040.76,23552638.27,2114364.38,0,0,0,694107.67,1136091.13,1376991.14,2522476.09,4010261.38,17315290.59,588414.28,1327569.45,1882888.04,4254235.71,18308002.85,17784943,6468564.68,1993849.64,113753,5042700.96,6359102.59,8047213.17,6912093.6,0,0,0.56,8.49,1.48,1.61,4.83,4.07,1.83,3.11,1.35,0.51,0,16.15,3.53,31.68,13.06,55.67,71.95,38.67,40.26,13.07,0,52.65,89.35,8.02,0,0,0,2.63,4.31,5.22,9.57,15.21,65.68,2.23,5.04,7.14,16.14,69.45,67.47,24.54,7.56,0.43,19.13,24.12,30.53,26.22,1.02,697448.89,2.65,29.59,31.63,20.41,18.37,7894881.48,9260748.59,5118776.28,4086703.97,29.95,35.13,19.42,15.5
"1146",27026,"Puerto Rico, U.S.","PRI","male","55+","2020-07-29",103,336472.58,0,0,0,14.56,2.91,4.85,19.42,13.73,7.77,2.91,0,0.97,2.91,9.71,2.91,30,53.33,39.81,82.52,36.27,37.86,5.88,3.92,35.92,94.17,2.91,0,0,0,2.91,0.99,0.99,2.97,17.82,77.23,0,2.91,8.74,20.39,67.96,46.6,36.89,12.62,1.94,6.8,23.3,22.33,45.63,0,0,0,4467167.42,590799.13,1177303.16,6333528.32,4833820.04,2267708.47,998438.84,0,109334.27,985554,3603640.33,579535.5,10719046.69,5142411.93,13907402.47,27637263.13,10343409.91,13618621.23,1721697.69,828828.03,12253727.72,32432773.42,479049.29,0,0,0,735435.07,264794.28,123164.93,938706.24,6825480.42,25097953.51,0,1261119.39,2609808.17,7058464.16,22717866.07,17309606.37,11827743.87,3081518.23,864182.98,2504773.67,8702419.53,7910288.72,14024679.63,0,0,0,13.28,1.76,3.5,18.82,14.37,6.74,2.97,0,0.32,2.93,10.71,1.72,31.86,15.28,41.33,82.14,30.74,40.47,5.12,2.46,36.42,96.39,1.42,0,0,0,2.19,0.79,0.37,2.79,20.29,74.59,0,3.75,7.76,20.98,67.52,51.44,35.15,9.16,2.57,7.44,25.86,23.51,41.68,0,0,0,15.53,29.13,18.45,36.89,3907916.7,9488288.49,6019924.63,14231127.97,11.61,28.2,17.89,42.3
"1147",27027,"Puerto Rico, U.S.","PRI","male","overall","2020-07-29",245,817096.04,0,0,0.41,11.43,2.45,4.49,15.92,10.66,6.12,2.86,0.41,1.22,2.86,13.47,4.08,34.58,47.56,47.35,75.1,38.11,44.08,9.02,1.64,49.39,89.8,6.12,0,0.41,0,3.67,3.32,3.32,9.96,17.43,65.98,1.63,4.9,11.02,17.14,65.31,53.88,33.06,9.39,2.45,13.06,19.59,29.39,37.14,0,0,148508.87,8767299.58,1188230.97,2588171.6,14298345.18,8959629.01,5311481.46,3024916.4,354884.58,980902.41,3606249.98,10352025.49,2558638.6,25240790.49,10621359.05,37165601.45,60821508.93,27521804.86,35552424.04,7178490.37,828828.03,39299861.11,73064523.6,5287438.75,0,486286.52,0,2871354.73,2662377.51,1740140.88,9604426.89,13624893.31,53037677.45,1643312.4,4419540.07,9409275.8,14958751.18,51278724.15,44644343.49,27748430.21,6416043,1843343.57,9920496.23,17684382.73,24380489.03,29219139.37,0,0,0.18,10.73,1.45,3.17,17.5,10.97,6.5,3.7,0.43,1.2,4.41,12.67,3.13,30.89,13,45.48,74.44,33.68,43.51,8.79,1.01,48.1,89.42,6.47,0,0.6,0,3.51,3.26,2.13,11.75,16.67,64.91,2.01,5.41,11.52,18.31,62.76,54.64,33.96,7.85,2.26,12.14,21.64,29.84,35.76,0.82,904995.59,1.11,22.86,28.57,22.04,26.53,17175671.55,23016137.65,19883956.22,21633838.17,21.02,28.17,24.33,26.48
"1148",27028,"Puerto Rico, U.S.","PRI","overall","18-34","2020-07-29",146,448553.45,0.68,0.68,0.68,13.01,5.48,8.22,24.66,14.38,13.01,6.85,4.79,2.05,8.22,31.51,6.85,36.3,40.38,43.45,71.03,36.81,55.17,10.34,1.38,63.7,89.73,4.11,0,1.37,0,4.79,5.63,9.86,20.42,21.83,42.25,5.48,10.27,19.18,21.92,43.15,59.59,26.71,6.85,4.79,16.44,22.6,32.19,28.77,263920.69,263920.69,263920.69,4375115.78,1746422.15,2692796.78,11249247.39,6351401.4,5181750.82,2932703.67,1639795.3,1123773.04,4441898.47,11136152.59,2265895.39,13878448.27,5022248.72,18122514.04,32779793.44,14885338.06,23366188.4,4311348.88,366383.89,28244861.31,39471384.46,2985326.22,0,592082.72,0,1806551.43,2136414.26,3562782.18,9273706.85,8643454.49,20179626.65,2067030.31,4460828.13,9119386.67,9520174.47,19687925.26,24088646.13,15007178.87,3222165.04,1684164.98,6966433.88,8772823.44,15402475.66,13713611.84,0.59,0.59,0.59,9.75,3.89,6,25.08,14.16,11.55,6.54,3.66,2.51,9.9,24.83,5.05,30.94,11.2,40.4,73.08,33.19,52.09,9.61,0.82,62.97,88,6.66,0,1.32,0,4.03,4.76,7.94,20.67,19.27,44.99,4.61,9.94,20.33,21.22,43.89,53.7,33.46,7.18,3.75,15.53,19.56,34.34,30.57,2.74,1264933.81,2.82,34.25,20.55,30.82,14.38,14824843.96,8432254.63,15447845.58,6150400.66,33.05,18.8,34.44,13.71
"1149",27029,"Puerto Rico, U.S.","PRI","overall","35-54","2020-07-29",246,544051.32,0.82,0.82,1.22,8.13,3.27,7.76,13.47,12.65,6.12,3.67,4.49,1.22,1.63,17.14,8.94,37.45,40,46.94,75.61,31.71,46.94,7.76,1.63,50.81,90.65,6.1,0,0,0,3.25,1.64,7.38,15.16,21.72,54.1,2.44,5.28,14.23,20.73,57.32,65.45,25.2,7.32,0.41,17.48,23.58,28.86,30.08,310275.91,310275.91,458784.78,4183540.35,1200784.83,2818459.98,4972246.6,5191534.29,2536606.06,2043793.4,2030101.17,492710.8,562301.66,8933832.06,4344775.22,17828399.25,7264430.35,26660580.08,40413532.13,18784028.67,22882122.22,5207680.57,900019.69,26429451.4,49079011.59,3609440.03,0,0,0,1716680.84,1136091.13,2932234.73,7122029.1,10684706.38,32233207.51,1054689.12,2498107,6138391.48,10909710.03,33804234.83,36433355.92,12420650.67,4456307.81,113753,8802094.82,14483075.08,15041377.16,16078585.39,0.57,0.57,0.84,7.69,2.21,5.18,9.14,9.54,4.66,3.76,3.73,0.91,1.03,16.42,7.99,32.77,13.35,49,74.28,34.53,42.06,9.57,1.65,48.58,90.21,6.63,0,0,0,3.16,2.09,5.39,13.09,19.64,59.25,1.94,4.59,11.28,20.05,62.13,66.97,22.83,8.19,0.21,16.18,26.62,27.65,29.55,2.04,1326339.8,2.44,29.27,34.15,22.76,13.82,14691851.58,21080806.76,11740293.73,6892180.39,27,38.75,21.58,12.67
"1150",27030,"Puerto Rico, U.S.","PRI","overall","55+","2020-07-29",248,702725.24,0,0,0.4,11.69,2.42,5.65,14.52,17.41,6.45,3.23,1.21,0.81,2.82,11.29,2.82,30.29,53.42,25.2,76.92,30.08,40.08,6.1,1.63,37.9,93.15,3.23,0,0.4,0,3.23,0.81,2.03,8.54,15.45,73.17,0.4,2.82,9.68,21.77,65.32,42.74,39.11,9.27,6.45,5.65,20.56,20.16,52.82,0,0,195155.78,8739114.31,1096456.01,3199350.11,11363681.94,12098620.16,3632681.18,2125951.82,375148.03,313439.66,1729334.24,6899413.5,1390164.32,22962940.34,12564799.1,19395420.39,50945483.42,18759553.43,26989253.87,3382968.3,828828.03,26004235.32,65123928.92,2670387.97,0,150406.43,0,2327800.54,385282.16,1394403.13,5078287.2,10513121.15,52504271.82,120487.88,2229688.71,5040178,14079116.28,48803053,30736898.93,26743423.11,5637127.9,5850553.16,3536075.74,14870406.4,13391228.84,37969716.65,0,0,0.28,12.44,1.56,4.55,16.17,17.22,5.17,3.03,0.53,0.45,2.46,9.82,1.98,32.68,17.88,27.6,72.5,26.7,38.41,4.81,1.18,37,92.67,3.8,0,0.21,0,3.31,0.55,1.98,7.23,14.96,74.72,0.17,3.17,7.17,20.04,69.45,43.74,38.06,8.02,8.33,5.03,21.16,19.06,54.03,2.02,1080575.4,1.54,12.5,28.23,22.18,37.1,6096579.03,19284620.35,13207304.01,31684020.47,8.68,27.44,18.79,45.09
